,Unnamed: 0,X,category,key,sentences,senti,score1,score2,score3
85623,85624,85624,0,블랙,KT 기가지니 색상이 레드 화이트 블랙 세 가지로 매끈하게 잘 빠졌죠,NA,NA,NA,NA
85624,85625,85625,0,블랙,제공되고 현재는 블랙 색상만 제공되며 레드는 2 월,NA,NA,NA,NA
85625,85626,85626,0,블랙,얻은 미래 지향적 디자인이고색상은 레드 블랙 화이트 3 가지로 출시 되었어요,NA,NA,NA,NA
85627,85628,85628,0,블랙,올 블랙 컬러를 적용함으로써 꽤 모던한 디자인을,NA,NA,NA,NA
85629,85630,85630,0,블랙,외형은 원통형 블랙 포터블 스피커입니다,NA,NA,NA,NA
85630,85631,85631,0,블랙,블랙 레드 화이트 3 가지 색상이,NA,NA,NA,NA
85632,85633,85633,0,블랙,블랙 / 화이트 / 레드 있었는데레드는,NA,NA,NA,NA
85633,85634,85634,0,블랙,블랙 화이트 ( 출시예정 ) 레드,NA,NA,NA,NA
85634,85635,85635,0,블랙,현재 블랙 색상만 예약판매 중이며 향후 빨간색과,NA,NA,NA,NA
85635,85636,85636,0,컬러,손쉽게 적용할 수 있는 음원서비스가 컬러 콘텐츠로 자리잡을 가능성이 큰건데요,NA,NA,NA,NA
85636,85637,85637,0,컬러,측에는 알루미늄 마감으로 버튼과 함께 컬러 LED 로 색을 변화 시켜,NA,NA,NA,NA
85637,85638,85638,0,컬러,- 블랙 화이트 두 가지 컬러,NA,NA,NA,NA
85638,85639,85639,0,컬러,손쉽게 적용할 수 있는 음원서비스가 컬러 콘텐츠로서 자리잡을 가능성이 클 것,NA,NA,NA,NA
85639,85640,85640,0,컬러,) 메탈 그릴과 반투명한 화이트 컬러 조합의 본체에 3 단계 밝기,NA,NA,NA,NA
85640,85641,85641,0,컬러,제대로 담았죠패브릭 커버는 추후 다양한 컬러 출시로 교체할 수 있도록 업그레이드,NA,NA,NA,NA
85641,85642,85642,0,컬러,' 5 월에는 기가지니도 화려한 컬러 변신,NA,NA,NA,NA
85642,85643,85643,0,컬러,땅뽀앤령 제가 선택한 컬러는 차콜그레이 컬러 입니다,NA,NA,NA,NA
85643,85644,85644,0,컬러,빠른 반응속도를 보여주기까지 해요조작감도 뛰어난데다 컬러 LED 적용으로동작상태를 쉽게 파악할 수,NA,NA,NA,NA
85644,85645,85645,0,고급,하는 1 단계부터 조금 더 고급 표현이 가능한 4 단계까지 단계별로,NA,NA,NA,NA
85645,85646,85646,0,고급,트랜디하고 스타일리쉬한 스타일로 스크래치에 강한 고급 실리콘 소재로 3 가지 컬러로,NA,NA,NA,NA
85646,85647,85647,0,고급,사운드가 뛰어난 하만카톤 오디오 브래드의 고급 스피커가 내장되어 있어서 더욱 맘에드는,NA,NA,NA,NA
