category,words
음성인식,"[[('아마존', 0.33524012565612793), ('지금', 0.32668226957321167), ('멜론', 0.3120760917663574), ('비서', 0.3017911911010742), ('플랫폼', 0.30126675963401794), ('이름', 0.2812578082084656), ('브라운', 0.27182963490486145), ('구글', 0.2705667018890381), ('디자인', 0.2694687247276306), ('네이버', 0.26923897862434387), ('인공지능', 0.2639447748661041), ('모델', 0.2629445195198059), ('예', 0.2600577175617218), ('화이트', 0.25988203287124634), ('헬스', 0.2576150894165039), ('셋', 0.2567293643951416), ('셋톱박스', 0.25572988390922546), ('글', 0.2551691234111786), ('국내', 0.2539110779762268), ('크기', 0.24506783485412598), ('조작', 0.24346768856048584), ('기사', 0.24284233152866364), ('발전', 0.24170437455177307), ('후기', 0.24148982763290405), ('출시', 0.24020323157310486), ('것', 0.23971779644489288), ('가족', 0.2347581386566162), ('대화', 0.23374341428279877), ('로바', 0.2334565818309784), ('장점', 0.23170031607151031)], [('스피커', 0.48291701078414917), ('출시', 0.4472929835319519), ('것', 0.43647414445877075), ('우리', 0.4318216145038605), ('소개', 0.4287334680557251), ('속', 0.40112659335136414), ('기', 0.39789879322052), ('기술', 0.3958300054073334), ('아마존', 0.39047449827194214), ('인공', 0.3860968053340912), ('기반', 0.3829594850540161), ('최근', 0.3806760609149933), ('혁명', 0.36534926295280457), ('제품', 0.362185001373291), ('안녕', 0.3571147918701172), ('생각', 0.3532470464706421), ('세계', 0.35006532073020935), ('시대', 0.3496705889701843), ('분야', 0.34753885865211487), ('이번', 0.3415156900882721), ('플랫폼', 0.34096312522888184), ('비서', 0.33606046438217163), ('국내', 0.33561092615127563), ('사람', 0.33199959993362427), ('활용', 0.33163779973983765), ('카돈', 0.33004897832870483), ('기존', 0.3235570788383484), ('인식', 0.3231990933418274), ('지능', 0.3227120339870453), ('인간', 0.3221111297607422)], [('음악', 0.47324004769325256), ('서비스', 0.4638853669166565), ('말', 0.4252302646636963), ('기', 0.4179825186729431), ('수', 0.4177926778793335), ('것', 0.38901543617248535), ('광고', 0.38550689816474915), ('거', 0.38309812545776367), ('기능', 0.35756343603134155), ('이용', 0.34901729226112366), ('저', 0.3473278880119324), ('일', 0.33512380719184875), ('원', 0.3323339819908142), ('가능', 0.3214646577835083), ('인공지능', 0.3209145665168762), ('리스트', 0.3182404041290283), ('연동', 0.3173457086086273), ('사용', 0.3156677484512329), ('안녕', 0.31561756134033203), ('번', 0.315071702003479), ('이름', 0.3135884404182434), ('아이', 0.3085719645023346), ('분', 0.3082238733768463), ('우리', 0.30009475350379944), ('제', 0.29956352710723877), ('집', 0.29929813742637634), ('처음', 0.2975722551345825), ('감상', 0.2971814274787903), ('가지', 0.2970207929611206), ('뮤직', 0.29637986421585083)], [('적용', 0.46218323707580566), ('개발', 0.4195871949195862), ('능력', 0.4115687608718872), ('발전', 0.4096263349056244), ('인공지능', 0.39583003520965576), ('출처', 0.3736857771873474), ('세계', 0.37213432788848877), ('기업', 0.36801066994667053), ('차', 0.36164212226867676), ('지능', 0.3599199652671814), ('인식', 0.358221173286438), ('사람', 0.35231995582580566), ('것', 0.3463340103626251), ('인간', 0.33752700686454773), ('산업', 0.3363768458366394), ('분야', 0.33042705059051514), ('사물', 0.32366377115249634), ('기반', 0.3216583728790283), ('탑재', 0.3135470151901245), ('스피커', 0.30757787823677063), ('도', 0.30756068229675293), ('플랫폼', 0.3055330514907837), ('튜닝', 0.3028838634490967), ('시대', 0.30209290981292725), ('시스템', 0.2966606020927429), ('소개', 0.29389873147010803), ('음성', 0.2820996940135956), ('최초', 0.2818715274333954), ('글', 0.2804834246635437), ('브랜드', 0.28029993176460266)], [('생활', 0.40319520235061646), ('말', 0.3848421573638916), ('튜닝', 0.3485092222690582), ('인식', 0.32694846391677856), ('학습', 0.32643768191337585), ('교통', 0.309609055519104), ('예', 0.3066837787628174), ('번역', 0.2984316945075989), ('명령어', 0.2913268208503723), ('발전', 0.28344374895095825), ('음성', 0.272726833820343), ('다음', 0.26442432403564453), ('메뉴', 0.26208925247192383), ('이름', 0.26072970032691956), ('정보', 0.2521204948425293), ('등등', 0.2516310214996338), ('인공지능', 0.250352680683136), ('적용', 0.24862545728683472), ('현실', 0.2457134872674942), ('클로', 0.24320358037948608), ('삶', 0.24146923422813416), ('공부', 0.237350195646286), ('캘린더', 0.23406043648719788), ('누구', 0.23374341428279877), ('기술', 0.233207106590271), ('영어', 0.2285870611667633), ('놀이', 0.22704938054084778), ('플러그', 0.22675538063049316), ('혁명', 0.22347944974899292), ('아이', 0.22084194421768188)], [('말', 0.34674072265625), ('지니', 0.3135884404182434), ('화면', 0.28676900267601013), ('누구', 0.2812578082084656), ('곳', 0.279912531375885), ('거실', 0.27114778757095337), ('최초', 0.26586055755615234), ('볼륨', 0.2654169797897339), ('시작', 0.26514875888824463), ('대답', 0.26122844219207764), ('대화', 0.26072970032691956), ('곡', 0.2603168487548828), ('삶', 0.2583979368209839), ('해결', 0.25500136613845825), ('마음', 0.24788275361061096), ('브랜드', 0.2433198094367981), ('위치', 0.2400742769241333), ('연동', 0.23499391973018646), ('저', 0.23458251357078552), ('뭐', 0.229961097240448), ('기계', 0.22933897376060486), ('만족', 0.22713105380535126), ('구글', 0.22504772245883942), ('하만', 0.22411198914051056), ('로바', 0.22317743301391602), ('노래', 0.21917545795440674), ('네이버', 0.21746531128883362), ('친구', 0.21708479523658752), ('자기', 0.21620728075504303), ('자동', 0.21300852298736572)], [('볼륨', 0.3621876835823059), ('음성', 0.345964252948761), ('실행', 0.33198457956314087), ('버튼', 0.331129789352417), ('충전', 0.3226180672645569), ('명령', 0.3131086826324463), ('대화', 0.2913268208503723), ('메뉴', 0.2820652425289154), ('모드', 0.2778988778591156), ('반응', 0.26278257369995117), ('대답', 0.2552453279495239), ('인식', 0.2537190914154053), ('노래', 0.24743986129760742), ('마이크', 0.24393512308597565), ('자기', 0.2425396740436554), ('케이블', 0.23701943457126617), ('스마트폰', 0.23114219307899475), ('말', 0.23096954822540283), ('로바', 0.22645844519138336), ('뮤직', 0.22524887323379517), ('터치', 0.2241322249174118), ('플', 0.22162052989006042), ('장착', 0.22141987085342407), ('클로', 0.22051118314266205), ('때', 0.21919512748718262), ('장점', 0.21918627619743347), ('동화', 0.2180367410182953), ('발음', 0.2155826836824417), ('자체', 0.21505187451839447), ('명', 0.21452705562114716)], [('목소리', 0.41267549991607666), ('말', 0.38161206245422363), ('명령', 0.3283677399158478), ('볼륨', 0.3165607452392578), ('건', 0.3087918162345886), ('설명서', 0.30435240268707275), ('때', 0.30049216747283936), ('설정', 0.3002368211746216), ('아침', 0.2975544333457947), ('주변', 0.2946476340293884), ('로바', 0.2932857275009155), ('사용법', 0.2897757291793823), ('선택', 0.28565385937690735), ('노래', 0.28027358651161194), ('사랑', 0.27720123529434204), ('지니', 0.2729414403438568), ('속도', 0.2706734836101532), ('버튼', 0.2703007459640503), ('조작', 0.2676548957824707), ('조명', 0.26504307985305786), ('실행', 0.2633030116558075), ('분위기', 0.26312369108200073), ('재생', 0.26291021704673767), ('정도', 0.2617683708667755), ('이름', 0.26122844219207764), ('추천', 0.2600906789302826), ('우퍼', 0.2597924768924713), ('완료', 0.25793761014938354), ('명령어', 0.2552453279495239), ('자기', 0.25187623500823975)], [('버튼', 0.5205872058868408), ('전원', 0.3860740661621094), ('입력', 0.3515675663948059), ('사이즈', 0.33983710408210754), ('개', 0.3285059332847595), ('볼륨', 0.31783920526504517), ('인식', 0.3171265125274658), ('스피커', 0.3158867657184601), ('실시간', 0.30861175060272217), ('단자', 0.30636903643608093), ('능력', 0.30187278985977173), ('튜닝', 0.2857903242111206), ('내장', 0.2812522351741791), ('블루투스', 0.28062427043914795), ('모드', 0.28057417273521423), ('핸드폰', 0.26775676012039185), ('도', 0.2643277943134308), ('카메라', 0.2594633102416992), ('위치', 0.25747764110565186), ('유용', 0.245448499917984), ('블랙', 0.24460071325302124), ('무선', 0.24434250593185425), ('명령어', 0.24393513798713684), ('만', 0.24232783913612366), ('기본', 0.24139255285263062), ('아마존', 0.24063454568386078), ('콘', 0.23950748145580292), ('상황', 0.23624034225940704), ('교통', 0.23504140973091125), ('상단', 0.2346096783876419)], [('실행', 0.48195815086364746), ('설정', 0.3954199552536011), ('인식', 0.3697206974029541), ('메뉴', 0.3629649877548218), ('음성', 0.3616819977760315), ('모드', 0.3443358838558197), ('날씨', 0.3430369198322296), ('리모컨', 0.3379809856414795), ('컨텐츠', 0.33311980962753296), ('대답', 0.3283677399158478), ('기능', 0.3178151845932007), ('명령어', 0.3131086826324463), ('설명서', 0.3119017481803894), ('작동', 0.30557799339294434), ('영어', 0.2993834614753723), ('앱', 0.292356014251709), ('버튼', 0.29176828265190125), ('후', 0.2897166907787323), ('검색', 0.28880879282951355), ('등록', 0.28834712505340576), ('눈', 0.2877754271030426), ('번역', 0.27948087453842163), ('동화', 0.2751917541027069), ('음식', 0.2722906768321991), ('가능', 0.269178569316864), ('밸브', 0.26465174555778503), ('해당', 0.2645762264728546), ('수', 0.2604650855064392), ('버스', 0.2586837708950043), ('책', 0.25811997056007385)], [('택시', 0.4023407995700836), ('설정', 0.3463036119937897), ('정보', 0.3190409541130066), ('관리', 0.3017413914203644), ('버스', 0.28780484199523926), ('캘린더', 0.28604212403297424), ('콘', 0.2787216305732727), ('스마트', 0.2785367965698242), ('도착', 0.2751464545726776), ('밸브', 0.27456045150756836), ('반응', 0.2646107077598572), ('플', 0.26206594705581665), ('배달', 0.2615552246570587), ('조작', 0.2613198757171631), ('위치', 0.2588154077529907), ('휴대폰', 0.2557116150856018), ('클로', 0.2546718418598175), ('편', 0.25345656275749207), ('공기', 0.2516842484474182), ('확인', 0.25145581364631653), ('가스', 0.24705439805984497), ('프렌즈', 0.24321249127388), ('연동', 0.23951715230941772), ('앱', 0.2391228973865509), ('스마트폰', 0.2355956733226776), ('입력', 0.2351713627576828), ('번호', 0.23378215730190277), ('출시', 0.23345543444156647), ('카카오', 0.2323520928621292), ('인식', 0.2317652702331543)], [('대답', 0.41267549991607666), ('설정', 0.33901217579841614), ('해결', 0.3095424473285675), ('주변', 0.30932551622390747), ('모습', 0.30738019943237305), ('나', 0.3050380349159241), ('음성', 0.2984856367111206), ('반응', 0.293893039226532), ('재생', 0.2870770990848541), ('교육', 0.27367955446243286), ('책', 0.27188801765441895), ('속도', 0.2698301672935486), ('조명', 0.26925167441368103), ('단어', 0.2657206058502197), ('사용', 0.26388677954673767), ('바', 0.2625300884246826), ('손', 0.24725233018398285), ('능력', 0.24541902542114258), ('정도', 0.2422385811805725), ('내용', 0.238353431224823), ('주문', 0.23703676462173462), ('폰', 0.23432061076164246), ('플러그', 0.23420506715774536), ('클로', 0.23252132534980774), ('가스', 0.23239122331142426), ('발음', 0.23128189146518707), ('음식', 0.23079515993595123), ('스마트폰', 0.23042288422584534), ('내', 0.22899627685546875), ('소리', 0.22725918889045715)]]"
기타 편의기능,"[[('수', 0.3783551752567291), ('지니', 0.35756346583366394), ('홈', 0.3573329746723175), ('캘린더', 0.35657554864883423), ('음성', 0.3520956337451935), ('기', 0.33673447370529175), ('편리', 0.334196001291275), ('가능', 0.32850149273872375), ('교통', 0.32749444246292114), ('버튼', 0.3205973505973816), ('명령', 0.3178151845932007), ('가지', 0.3156690001487732), ('비서', 0.3148426413536072), ('색상', 0.3013734221458435), ('캠', 0.2998826503753662), ('재생', 0.2963593602180481), ('특징', 0.29391276836395264), ('정보', 0.2935001850128174), ('기반', 0.2932840585708618), ('인공지능', 0.29310816526412964), ('탑재', 0.2890675663948059), ('것', 0.2885792851448059), ('지원', 0.2867079973220825), ('역할', 0.28598883748054504), ('검색', 0.285611093044281), ('제품', 0.2826865315437317), ('플', 0.28132930397987366), ('서비스', 0.27928590774536133), ('영상', 0.277962863445282), ('택시', 0.2752716541290283)], [('수', 0.6482150554656982), ('등', 0.41386115550994873), ('이용', 0.40151122212409973), ('음성', 0.3874450922012329), ('앱', 0.3795502781867981), ('별도', 0.3746281862258911), ('때문', 0.37024444341659546), ('시', 0.36158210039138794), ('중', 0.35996341705322266), ('임대료', 0.356901615858078), ('스마트폰', 0.3492337465286255), ('사용', 0.3476085364818573), ('기기', 0.33067482709884644), ('후', 0.330111026763916), ('기능', 0.32850149273872375), ('지니', 0.3214646577835083), ('서비스', 0.31222987174987793), ('인터넷', 0.3003360331058502), ('때', 0.29949790239334106), ('올레', 0.29791805148124695), ('통화', 0.29789862036705017), ('제공', 0.2973175048828125), ('홈', 0.29500287771224976), ('연결', 0.2850484251976013), ('기존', 0.2792580723762512), ('음식', 0.2781633734703064), ('알람', 0.2754194140434265), ('자동', 0.2747071087360382), ('추가', 0.27163323760032654), ('연동', 0.27110904455184937)], [('선택', 0.344849169254303), ('것', 0.3175676465034485), ('기능', 0.3156690001487732), ('지니', 0.2970207929611206), ('색상', 0.2938690781593323), ('우리', 0.28958743810653687), ('제공', 0.2789786756038666), ('와이파이', 0.27274540066719055), ('레드', 0.2723333239555359), ('다양', 0.2697300612926483), ('가스', 0.2682592570781708), ('실내', 0.26540082693099976), ('단말', 0.2641260027885437), ('수', 0.2612825930118561), ('집안', 0.25798189640045166), ('포인트', 0.2567652463912964), ('마음', 0.25663280487060547), ('반응', 0.2521264851093292), ('인공지능', 0.24987107515335083), ('홈', 0.2492636740207672), ('배터리', 0.24802759289741516), ('등', 0.2472866177558899), ('기본', 0.24613729119300842), ('신청', 0.24205729365348816), ('컬러', 0.2357052117586136), ('화이트', 0.2348199188709259), ('밸브', 0.22950220108032227), ('우퍼', 0.22631601989269257), ('디자인', 0.2257719486951828), ('변경', 0.22531960904598236)], [('지니', 0.4638853967189789), ('홈', 0.41273605823516846), ('뮤직', 0.395827054977417), ('수', 0.3918398916721344), ('생활', 0.3767821788787842), ('정보', 0.3756551444530487), ('연동', 0.36856526136398315), ('제공', 0.3585107922554016), ('등', 0.3350125253200531), ('비서', 0.334269642829895), ('교통', 0.3307018578052521), ('이용자', 0.3212515711784363), ('올레', 0.31964927911758423), ('일상', 0.3128226101398468), ('가능', 0.3122299015522003), ('가정', 0.3080352544784546), ('해당', 0.3014553189277649), ('소개', 0.30073466897010803), ('화면', 0.294702410697937), ('다양', 0.29376667737960815), ('컨텐츠', 0.29010334610939026), ('플랫폼', 0.2859871983528137), ('이용', 0.28534191846847534), ('기능', 0.27928587794303894), ('프로모션', 0.27773797512054443), ('결합', 0.27703237533569336), ('사물', 0.2747201919555664), ('인공지능', 0.27217787504196167), ('최초', 0.2685232162475586), ('캘린더', 0.26776084303855896)], [('명', 0.31925201416015625), ('말', 0.30790868401527405), ('단어', 0.2953047752380371), ('문장', 0.293214350938797), ('내용', 0.28468209505081177), ('교육', 0.2811102271080017), ('도착', 0.2731401324272156), ('놀이', 0.2630949020385742), ('통신사', 0.24963144958019257), ('활용', 0.24865098297595978), ('인증', 0.24258416891098022), ('편리', 0.2399645745754242), ('동화', 0.23553863167762756), ('기', 0.22979611158370972), ('지니', 0.22933554649353027), ('친구', 0.22926348447799683), ('중심', 0.22810429334640503), ('경험', 0.2257348597049713), ('발음', 0.22489675879478455), ('얼마', 0.22082491219043732), ('하루', 0.21813750267028809), ('속', 0.21707728505134583), ('기계', 0.2163422852754593), ('롯데', 0.21575571596622467), ('일', 0.21496406197547913), ('아이', 0.21458227932453156), ('여기', 0.21218818426132202), ('예', 0.2117159515619278), ('모드', 0.21119341254234314), ('시간', 0.21107149124145508)], [('사용', 0.6155497431755066), ('가능', 0.40151122212409973), ('수', 0.39413225650787354), ('임대료', 0.3583623766899109), ('약정', 0.35429781675338745), ('올레', 0.3511905074119568), ('원', 0.3509751260280609), ('할인', 0.35019171237945557), ('지니', 0.34901729226112366), ('개월', 0.3460942208766937), ('연동', 0.3356189727783203), ('가입', 0.33227837085723877), ('때문', 0.3243362605571747), ('확인', 0.3207669258117676), ('관리', 0.3142423629760742), ('혜택', 0.3068750500679016), ('뮤직', 0.29898643493652344), ('후', 0.2981502413749695), ('등', 0.29507145285606384), ('감상', 0.29446709156036377), ('명', 0.29103583097457886), ('무료', 0.28628769516944885), ('서비스', 0.28534191846847534), ('시', 0.28484925627708435), ('앱', 0.28406476974487305), ('책', 0.27612608671188354), ('포인트', 0.27464455366134644), ('일', 0.2737468481063843), ('이벤트', 0.27358606457710266), ('연결', 0.2729257345199585)], [('대부분', 0.3002108335494995), ('스마트폰', 0.29827290773391724), ('번', 0.2950931787490845), ('입력', 0.28897401690483093), ('사용', 0.2826031446456909), ('후', 0.282419353723526), ('생각', 0.2747919261455536), ('리모컨', 0.27195030450820923), ('수', 0.2655526399612427), ('설명서', 0.2576223611831665), ('정보', 0.2535845935344696), ('시간', 0.23696091771125793), ('걸', 0.2343062162399292), ('튜닝', 0.23140086233615875), ('약정', 0.22884716093540192), ('생활', 0.22822368144989014), ('검색', 0.2249617576599121), ('한마디', 0.22451229393482208), ('것', 0.22156018018722534), ('마지막', 0.21863242983818054), ('아침', 0.21750348806381226), ('이용', 0.21344488859176636), ('뉴스', 0.21174708008766174), ('조절', 0.20718792080879211), ('집', 0.2053678035736084), ('집안', 0.20331059396266937), ('영화', 0.20145583152770996), ('설치', 0.20046183466911316), ('노래', 0.19975420832633972), ('컨트롤', 0.19893398880958557)], [('제어', 0.41737425327301025), ('교통', 0.3689269423484802), ('홈', 0.35586878657341003), ('라디오', 0.35217607021331787), ('속', 0.34008103609085083), ('기기', 0.33313459157943726), ('단자', 0.32032322883605957), ('세계', 0.30478018522262573), ('트', 0.2980842590332031), ('캠', 0.2948959469795227), ('전원', 0.29161742329597473), ('밸브', 0.2681167721748352), ('비서', 0.2646307051181793), ('인터넷', 0.264614999294281), ('컨트롤', 0.25339609384536743), ('조작', 0.24828892946243286), ('일정', 0.24793994426727295), ('가스', 0.24410495162010193), ('일상', 0.23902162909507751), ('모습', 0.2352953553199768), ('콘', 0.22601604461669922), ('지원', 0.22534146904945374), ('컴퓨터', 0.22482623159885406), ('실내', 0.22362667322158813), ('등록', 0.22351807355880737), ('저희', 0.22249707579612732), ('게임', 0.21801453828811646), ('플러그', 0.2166876494884491), ('인공지능', 0.21552333235740662), ('작동', 0.2151334136724472)], [('영어', 0.2913883924484253), ('우리', 0.29105663299560547), ('한마디', 0.2874687910079956), ('듯', 0.285972535610199), ('문장', 0.2755107283592224), ('소개', 0.2743794918060303), ('생활', 0.2711940109729767), ('만족', 0.2664129436016083), ('발전', 0.2620447278022766), ('실시간', 0.25865939259529114), ('확인', 0.2579033672809601), ('분', 0.2565997540950775), ('선택', 0.25549232959747314), ('집', 0.25302839279174805), ('관심', 0.25136077404022217), ('수', 0.24774226546287537), ('세상', 0.24701277911663055), ('마지막', 0.2460136115550995), ('임대료', 0.24535784125328064), ('헬스', 0.2439785897731781), ('속도', 0.24320384860038757), ('놀이', 0.24201208353042603), ('것', 0.24015210568904877), ('제공', 0.23822572827339172), ('뿐', 0.23606455326080322), ('도착', 0.23560969531536102), ('걱정', 0.23433823883533478), ('차', 0.22662368416786194), ('때', 0.22480547428131104), ('포스팅', 0.21942351758480072)], [('핑크', 0.4270262122154236), ('책', 0.4267706573009491), ('아이', 0.4039030373096466), ('퐁', 0.38565438985824585), ('문장', 0.3669542670249939), ('소리', 0.36595839262008667), ('키즈', 0.35127025842666626), ('공부', 0.34640318155288696), ('영어', 0.3445914387702942), ('메뉴', 0.3306819796562195), ('놀이', 0.30674391984939575), ('단어', 0.2968054413795471), ('엄마', 0.29150962829589844), ('콘텐츠', 0.28789258003234863), ('상황', 0.28112781047821045), ('화면', 0.2785424292087555), ('주문', 0.27795901894569397), ('명령', 0.2751917839050293), ('음식', 0.2727881669998169), ('이제', 0.26136958599090576), ('친구', 0.25660616159439087), ('해당', 0.2559393048286438), ('컨텐츠', 0.2539457380771637), ('영화', 0.2532702684402466), ('반응', 0.2525707483291626), ('가족', 0.24739551544189453), ('번역', 0.24272561073303223), ('마지막', 0.23596709966659546), ('이야기', 0.23553863167762756), ('곡', 0.23365262150764465)], [('시청', 0.3805614709854126), ('등', 0.3483021855354309), ('채널', 0.29928290843963623), ('자기', 0.2916650176048279), ('캘린더', 0.28743976354599), ('검색', 0.2862962782382965), ('날씨', 0.28611379861831665), ('말', 0.2782932221889496), ('상품', 0.2770547866821289), ('밸브', 0.27566343545913696), ('소리', 0.27521812915802), ('박스', 0.2744545340538025), ('저', 0.2676704227924347), ('거', 0.26464301347732544), ('번역', 0.2603662610054016), ('문제', 0.25897905230522156), ('번', 0.25892192125320435), ('키즈', 0.2581340968608856), ('생활', 0.25544312596321106), ('영화', 0.2531058192253113), ('뮤직', 0.2521934509277344), ('대화', 0.2516310513019562), ('공기', 0.24961549043655396), ('설정', 0.244906947016716), ('우리', 0.237775981426239), ('화면', 0.2376095950603485), ('음식', 0.23629966378211975), ('변경', 0.23275889456272125), ('교통', 0.23178789019584656), ('교육', 0.23141655325889587)], [('뉴스', 0.45189428329467773), ('날씨', 0.40071311593055725), ('일정', 0.39883992075920105), ('알람', 0.3982597589492798), ('각종', 0.35217607021331787), ('캘린더', 0.3109727203845978), ('자동', 0.29693636298179626), ('교통', 0.29196426272392273), ('셋', 0.29128706455230713), ('번역', 0.2890394330024719), ('자연', 0.28718623518943787), ('생활', 0.28593912720680237), ('한마디', 0.2821659445762634), ('음식', 0.2814253270626068), ('놀이', 0.2759336531162262), ('크기', 0.27490901947021484), ('등', 0.27006426453590393), ('로바', 0.26584237813949585), ('영어', 0.2631984055042267), ('최신', 0.2612570822238922), ('가능', 0.26032426953315735), ('일상', 0.25944387912750244), ('노래', 0.2578151822090149), ('컨트롤', 0.25604045391082764), ('검색', 0.2552635073661804), ('음악', 0.2545173168182373), ('감상', 0.25425297021865845), ('주문', 0.2512124478816986), ('기본', 0.25086238980293274), ('영화', 0.24812209606170654)], [('프로모션', 0.44201773405075073), ('예정', 0.3048419952392578), ('레드', 0.30337393283843994), ('부담', 0.2950880229473114), ('기', 0.28211745619773865), ('활용', 0.27778586745262146), ('제품', 0.27586629986763), ('할인', 0.273429811000824), ('탑재', 0.27114227414131165), ('콘텐츠', 0.2667239308357239), ('배', 0.26487451791763306), ('전용', 0.26366305351257324), ('별도', 0.2589617669582367), ('최고', 0.25817447900772095), ('프리미엄', 0.25790464878082275), ('컬러', 0.25623518228530884), ('화이트', 0.2519562542438507), ('표현', 0.24572572112083435), ('구성', 0.24120008945465088), ('무료', 0.23940874636173248), ('리모', 0.23869511485099792), ('인공', 0.23868131637573242), ('매력', 0.23461146652698517), ('블랙', 0.23229607939720154), ('발음', 0.23180320858955383), ('플러스', 0.22794640064239502), ('세련', 0.22537370026111603), ('카돈', 0.22057345509529114), ('편리', 0.21626397967338562), ('스피커', 0.21514731645584106)], [('놀이', 0.3226715922355652), ('외', 0.298195481300354), ('무엇', 0.28452175855636597), ('번역', 0.27647876739501953), ('블랙', 0.2702333331108093), ('모드', 0.26620376110076904), ('여러분', 0.26453137397766113), ('마이크', 0.2454485148191452), ('라우터', 0.23429884016513824), ('프렌즈', 0.23255333304405212), ('색상', 0.2272767573595047), ('장점', 0.22430482506752014), ('조작', 0.2230614274740219), ('카카오', 0.2211071252822876), ('인테리어', 0.21884888410568237), ('효과', 0.2187863141298294), ('트', 0.216600239276886), ('실시간', 0.2153671830892563), ('택시', 0.21354645490646362), ('미니', 0.21239173412322998), ('헬스', 0.21216607093811035), ('동안', 0.21172744035720825), ('키즈', 0.21132606267929077), ('경우', 0.2098083794116974), ('레드', 0.20811107754707336), ('걱정', 0.20789791643619537), ('영어', 0.20778894424438477), ('아침', 0.20542284846305847), ('스마트폰', 0.2047971487045288), ('인간', 0.2039828896522522)], [('볼륨', 0.4513152837753296), ('버튼', 0.39640605449676514), ('터치', 0.39389267563819885), ('변경', 0.37149494886398315), ('전원', 0.3505408763885498), ('상단', 0.3411700427532196), ('가스', 0.3260525166988373), ('인식', 0.3214203715324402), ('장착', 0.30479806661605835), ('오디오', 0.3041154742240906), ('밸브', 0.2891301214694977), ('눈', 0.28296399116516113), ('위치', 0.2808266580104828), ('연결', 0.2798222601413727), ('설정', 0.2717590630054474), ('기존', 0.26198941469192505), ('완료', 0.26008036732673645), ('내장', 0.2593451142311096), ('이동', 0.2565878629684448), ('모드', 0.2561262547969818), ('제어', 0.2547628581523895), ('검색', 0.24851469695568085), ('와이파이', 0.24418900907039642), ('컨트롤', 0.24388372898101807), ('확인', 0.24134546518325806), ('조명', 0.23998801410198212), ('명령', 0.2393806427717209), ('호출', 0.22896800935268402), ('특징', 0.22844640910625458), ('장점', 0.22650232911109924)], [('제공', 0.3156310021877289), ('상태', 0.31214267015457153), ('버튼', 0.3079991340637207), ('무선', 0.30102571845054626), ('뮤직', 0.28742438554763794), ('기능', 0.28670793771743774), ('구매', 0.28045591711997986), ('배달', 0.2797048091888428), ('별도', 0.27544498443603516), ('음악', 0.273781418800354), ('사용', 0.26849043369293213), ('디자인', 0.2672933340072632), ('블루투스', 0.2612982392311096), ('가능', 0.25860294699668884), ('출력', 0.25804924964904785), ('이용', 0.2562771141529083), ('내장', 0.25512954592704773), ('스피커', 0.2531780004501343), ('활용', 0.25125303864479065), ('아래', 0.25085151195526123), ('단자', 0.25002989172935486), ('박스', 0.24694126844406128), ('시간', 0.24184224009513855), ('가입', 0.2417992502450943), ('등', 0.23940417170524597), ('지니', 0.23041346669197083), ('전원', 0.22840338945388794), ('마이크', 0.22823932766914368), ('기본', 0.22777792811393738), ('최고', 0.22732491791248322)], [('튜닝', 0.49529093503952026), ('스피커', 0.4602244198322296), ('우퍼', 0.3450607657432556), ('카돈', 0.3402669429779053), ('하만', 0.3375006318092346), ('기반', 0.3324325680732727), ('기업', 0.32952702045440674), ('음향', 0.32572537660598755), ('특징', 0.32081863284111023), ('트위터', 0.3178415596485138), ('사이즈', 0.31740888953208923), ('기술', 0.3135470151901245), ('출시', 0.3055122196674347), ('기', 0.3026714622974396), ('사운드', 0.29984012246131897), ('적용', 0.2950376868247986), ('인공지능', 0.2907743752002716), ('출처', 0.29048168659210205), ('기능', 0.28906750679016113), ('전용', 0.27295392751693726), ('업그레이드', 0.27114227414131165), ('작동', 0.2677064836025238), ('레드', 0.26750102639198303), ('배', 0.26632145047187805), ('분야', 0.2646483778953552), ('출력', 0.2561303973197937), ('쇼핑', 0.25596702098846436), ('등', 0.2553066611289978), ('제품', 0.2519673705101013), ('크기', 0.25136512517929077)], [('라이프', 0.33535104990005493), ('기능', 0.33419597148895264), ('세상', 0.3246139585971832), ('통신사', 0.3170233964920044), ('홈', 0.3164004981517792), ('삶', 0.3124656677246094), ('날씨', 0.3107854723930359), ('현실', 0.30942532420158386), ('공기', 0.30408334732055664), ('스마트', 0.3011309504508972), ('음악', 0.2984483242034912), ('것', 0.29675567150115967), ('알람', 0.29621297121047974), ('자체', 0.29602667689323425), ('터치', 0.29444193840026855), ('매력', 0.2931404113769531), ('생활', 0.2881270945072174), ('관리', 0.2781026065349579), ('게', 0.27794015407562256), ('가스', 0.27734535932540894), ('제어', 0.27557626366615295), ('곳', 0.26791852712631226), ('밸브', 0.2642199993133545), ('제품', 0.26363348960876465), ('교통', 0.25840532779693604), ('콘', 0.2568090260028839), ('시', 0.2541768252849579), ('중심', 0.25310319662094116), ('미래', 0.2505188584327698), ('기기', 0.2504439651966095)]]"
