,Unnamed: 0,X,category,key,sentences,senti,score1,score2,score3
210555,210556,210556,8,인공지능,지금도 SKT 인공지능 누구 ( NUGU ) 를,중립,100,0,0
210556,210557,210557,8,인공지능,갑자기 SKT 인공지능 스피커 누구 ( NUGU ),중립,100,0,0
210557,210558,210558,8,인공지능,SKT 인공지능 누구는 12 월 펌웨어 업데이트로,중립,100,0,0
210558,210559,210559,8,인공지능,점차 기능이 늘어나는 인공지능 스피커 덕분에 보다 편리한 삶을,긍정,100,0.26118845999063,1.3790517658442
210559,210560,210560,8,인공지능,SK 텔레콤의 인공지능 스피커 누구는 계속 업데이트되면서 진화하고,중립,100,0,0
210560,210561,210561,8,인공지능,영상에서처럼 SKT 인공지능 누구로 뉴스를 듣는 법은 간단합니다,긍정,100,0.11136531128486,1.3935921493898
210561,210562,210562,8,인공지능,SKT 의 인공지능 스피커 누구 ( NUGU ),중립,100,0,0
210562,210563,210563,8,인공지능,SKT 인공지능 스피커 누구에서 피자나 치킨을 주문하려면,중립,100,0,0
210563,210564,210564,8,인공지능,그래서 제가 SKT 인공지능 스피커 누구를 통해 도미노 피자를,중립,100,0,0
210564,210565,210565,8,인공지능,SKT 인공지능 누구로 도미노 피자를 주문하자마자 문자가,중립,100,0,0
210565,210566,210566,8,인공지능,인공지능 스피커를 통해 첫 주문한 저의,중립,100,0,0
210566,210567,210567,8,인공지능,이상 SKT 인공지능 스피커 누구 ( NUGU ),긍정,100,0.056190476190476,0.85542168674699
210568,210569,210569,8,인공지능,인공지능 답게 매달 똑똑해지고 있는 것이죠,긍정,100,0.22755505364201,1.3913043478261
210569,210570,210570,8,인공지능,참고로 최근 SKT 인공지능 스피커 누구는 피자와 치킨 주문하기,중립,100,0,0
210572,210573,210573,8,인공지능,우선 SKT 인공지능 스피커 누구 ( NUGU ),중립,100,0,0
210573,210574,210574,8,인공지능,인공지능을 입힌 소니 인공지능 개인비서인,중립,100,0,0
210574,210575,210575,8,인공지능,구글홈을 입힌 소니 인공지능 스피커가 똬아악,중립,100,0,0
210576,210577,210577,8,인공지능,미니 NUGU MINI 등등 AI 인공지능 스피커들이 유행이잖아요,중립,100,0,0
210577,210578,210578,8,인공지능,^ 방탄소년단이 소개해주는 SKT 의 인공지능 스피커누구 미니 블랙티탄 한정 에디션,중립,100,0,0
210578,210579,210579,8,인공지능,NUGU MINI X 방탄소년단 BTS 인공지능 스피커 였습니다 ^ ㅡ ^,중립,100,0,0
210580,210581,210581,8,인공지능,그런지 편리하게 말로 다 하는 인공지능 스피커로 보다 더 재미있게 TV,긍정,100,0.26075509190263,1.0555555555556
210581,210582,210582,8,인공지능,많은 고객님들께서 궁금해 하시던 SK 인공지능 NUGU 에 대해 알아 보고자,긍정,100,0.099013124556603,1.5045289855072
210582,210583,210583,8,인공지능,요즘 관심을 끌고 있는 인공지능 스피커죠,긍정,100,0.084967320261438,1
210583,210584,210584,8,인공지능,못해 표류하던 국내 팹리스 업계가 인공지능 ( AI ) 스피커 붐을,중립,100,0,0
210584,210585,210585,8,인공지능,웨이브 ( WAVE ) 라는 인공지능 스피커를 발표했습니다,중립,100,0,0
210585,210586,210586,8,인공지능,네이버에서 만든 인공지능 스피커 웨이브 ( WAVE ),중립,100,0,0
210586,210587,210587,8,인공지능,이용권 + 네이버웨이브로 구매한 네이버의 인공지능 스피커 웨이브 입니다,중립,100,0,0
210587,210588,210588,8,인공지능,제품이기에 큰 기대가 되는 네이버의 인공지능 스피커 웨이브 ( WAVE ),긍정,100,0.11815993712545,1.4258301404853
210588,210589,210589,8,인공지능,통신사가 아닌 IT 기업에서 제작한 인공지능 스피커이기때문에 아마 국내 인공지능스피커는 네이버와,부정,100,-0.052243072370191,-0.92063492063492
210589,210590,210590,8,인공지능,아직까지 인공지능 스피커가 제공해주는 서비스는 턱없이 부족하지만,부정,100,-0.066822524326706,-0.67860860129329
210591,210592,210592,8,인공지능,기가 지니는 인공지능 기술이 융합된 TV 기반 서비스이며스피커는,중립,100,0,0
210592,210593,210593,8,인공지능,연동된 카메라를 내장하여 시청각을 기반한 인공지능 서비스를 제공합니다,중립,100,0,0
210593,210594,210594,8,인공지능,인공지능 CCTV 인 기가 아이즈는 최첨단,중립,100,0,0
210594,210595,210595,8,인공지능,/ 반품 신청서가 있어요 카카오미니 인공지능 스피커가 들어있는 박스공기완충제 라이언피규어가 들어가있구용,중립,100,0,0
210595,210596,210596,8,인공지능,이게 바로 카카오미니 인공지능 스피커이구요 헤이카카오,중립,100,0,0
210596,210597,210597,8,인공지능,> < ♥ 클로바 프렌즈 인공지능 스피커의 스펙사항이네요,중립,100,0,0
210597,210598,210598,8,인공지능,부터 메이커스 위드 카카오를 통해 인공지능 ( AI ) 기반의 카카오미니,중립,100,0,0
210598,210599,210599,8,인공지능,카카오 미니는 카카오의 통합 인공지능 플랫폼 카카오 아이 ( I,중립,100,0,0
210599,210600,210600,8,인공지능,기업인 KT 의 AI ( 인공지능 ) goods 들에 대한 정보를,중립,100,0,0
210600,210601,210601,8,인공지능,KT 에서 만든 AI ( 인공지능 ) 스피커인데 지금은 기가지니 2,중립,100,0,0
210601,210602,210602,8,인공지능,KT 에서는 이렇게 다양한 인공지능 goods 들을 출시하여 생활에 편리함을,긍정,100,0.16371621505248,1.7027359210167
210602,210603,210603,8,인공지능,그들은 KT 의 인공지능 ( AI ) 스피커 ',중립,100,0,0
210603,210604,210604,8,인공지능,인공지능 제품을 선보이고 있습니다,중립,100,0,0
210604,210605,210605,8,인공지능,그중 하나로 KT 의 대표적인 인공지능 서비스라고 할 수 있습니다,중립,100,0,0
210605,210606,210606,8,인공지능,인공지능 ( AI ) 스피커 경쟁,중립,100,0,0
210606,210607,210607,8,인공지능,9 천원 ] 카카오가 자사의 인공지능 스피커 ' 카카오 미니 ',중립,100,0,0
210607,210608,210608,8,인공지능,인공지능 스피커의 활용성이 확대되는 가운데 SKT,중립,100,0,0
210608,210609,210609,8,인공지능,카카오가 인공지능 스마트 스피커 카카오미니를 카카오 TV,중립,100,0,0
210609,210610,210610,8,인공지능,카카오미니는 카카오의 통합 인공지능 플랫폼 카카오아이의 음성형 엔진 대화형,중립,100,0,0
210610,210611,210611,8,인공지능,할 때 카메라 인공지능 ( AI ) 이 해당,중립,100,0,0
