"","category","key","sentences"
"8467","8","기반","제공할 계획입니다 . 네이버는 인공지능 기반 지역검색 프로젝트인 ' ConA ("
"8468","8","기반","IFA 2017 에 전시된 음성인식 기반 인공지능 ( AI ) 플랫폼을"
"8469","8","기반","전문기업 브리지텍 ? ? 인공지능 기반 음성인식 에이디칩스 ? ? 인공지능"
"8470","8","기반","Alexa ? 아마존에서 개발한 AI 기반 음성인식 기술 Alexa 는 음성인식과"
"8471","8","기반","거인들이 선도하는 자율주행 nVidia Deep-learning 기반 자율주행 현실화 . ? 차량용"
"8472","8","기반","UI 플랫폼이 스마트폰시대에는 ? 터치 기반 UI 플랫폼이 등장했는데요 . 이제"
"8473","8","기반","기업은 차세대 UI 플랫폼으로 텍스트 기반 입력이 아닌 ' 음성 '"
"8474","8","기반","또한 터치 기반과 달리 음성 기반 조작은 쉽게 배우고 사용할 수"
"8475","8","기반","제어하는 게 낯설지 않듯 음성인식 기반 UI 플랫폼은 인공지능 스피커 뿐만"
"8476","8","기반","TV 로 앱 및 인터넷 기반 콘텐츠를 즐기십시오 . 이 IPS"
"8477","8","적용",". ? 지난 2 월에는 적용 차량을 기존에 출고된 현대기아차로 확대했다"
"8478","8","적용","및 제어 . 네이버크로바 기술 적용 . 터치 디스플레이 탑재 LG"
"8479","8","적용","? 예정인 ? 인공지능 ? 적용 ? OLED ? TV ?"
"8480","8","적용","인공지능 ( AI ) 기술을 적용 AI 생태계 강화에 나섰다 ."
"8481","8","적용","? BMW 와 Volvo 에 적용 중 . Amazon 의 플랫폼"
"8482","8","적용","Huawei ( 스마트폰 ) 에 적용 Google 과 손잡은 FCA 의"
"8483","8","적용","스마트폰용 강화유리 고릴라 글래스를 커넥티드카에 적용 시도 ▣ 스마트 팩토리 인공지능"
"8484","8","카카오",". 최근 네이버 클로바 외에도 카카오 미니 SK 텔레콤 누구 ("
"8485","8","카카오","? 국내에서도 ? 네이버와 ? 카카오 ? SK 텔레콤 ? KT"
"8486","8","카카오","제조회사들과 제휴 구도를 완성한 네이버와 카카오 중 누가 승자가 될지 주목하고"
"8487","8","카카오","카카오가 자신의 인공지능 플랫폼인 ' 카카오 i ' 에 삼성전자의 인공지능"
"8488","8","카카오","카카오가 개발한 AI 플랫폼 ' 카카오 i ' 와 삼성전자의 AI"
"8489","8","카카오",". 또 빅스비를 통해 ' 카카오 i ' 기반의 다양한 콘텐츠와"
"8490","8","카카오","것으로 추산하고 있다 . 네이버와 카카오 등 포털회사들은 인공지능 스피커를 통해"
"8491","8","카카오",". 국내에서도 SKT KT 네이버 카카오 등이 AI 음성비서 디바이스를 출시했는데요"
"8492","8","카카오","' 를 출시했습니다 . 네이버와 카카오 SKT 에서 출시한 제품이 음성"
"8493","8","카카오","' 의 경우 카카오톡을 포함한 카카오 애플리케이션을 활용할 수 있다는 것이"
"8494","8","카카오","년 여름가격 : 160 달러 카카오 미니출시일 : 2017 년 11"
"8495","8","카카오","보인다 카카오는 AI 플랫폼 ' 카카오 아이 ( I ) '"
"8496","8","카카오","통해 외연을 넓히고 있습니다 . 카카오 AI 기술을 적용한 ? 제품에는"
"8497","8","카카오","기술을 적용한 ? 제품에는 ' 카카오 인사이드 ' 라는 인증마크를 부여하고"
"8498","8","카카오","부여하고 있습니다 . 인공지능 플랫폼 카카오 i 의 최대 무기는 '"
"8499","8","카카오","카카오는 지난 12 일 삼성전자와 카카오 아이를 토대로 스마트 생활 가전"
"8500","8","카카오","비서 ' 빅스비 ' 에 카카오 아이를 연동하는 데도 손을 잡았습니다"
"8501","8","카카오","카카오톡이나 카카오의 AI 스피커 ' 카카오 미니 ' 로 삼성전자의 냉장고"
"8502","8","카카오","수 있게 된는 것입니다 . 카카오 관계자는 ' 이용자가 좋아할만한 광고를"
"8503","8","카카오",". 이에 ? 삼성전자 · 카카오 ? 진영과 ? LG 전자"
"8504","8","카카오","' ? 카카오의 ? ' 카카오 ? 미니 ' ? 등"
"8505","8","카카오",". 미래 ) 네이버 · 카카오 가세 … 볼륨 커지는 '"
"8506","8","카카오","위해 LG- 네이버 삼성 - 카카오 연합군이 탄생하였다고 합니다 . 네이버"
"8507","8","카카오","연합군이 탄생하였다고 합니다 . 네이버 카카오 입장에서는 삼성 LG 라는 가전"
"8508","8","개발","? AI ? 플랫폼을 ? 개발 스피커에 ? 내장하여 ? 스피커가"
"8509","8","개발","수많은 IT 기업들 역시 앞다투어 개발 중에 있습니다 . 인공지능 스피커"
"8510","8","개발","인공지능 ( AI ) 스피커를 개발 중인 것으로 알려졌습니다 . 이처럼"
"8511","8","개발","? 국내 통신사 협력의 플랫폼 개발 전문 기업 아이콘트롤스 : ?"
"8512","8","개발","? 국내 통신사 협력의 플랫폼 개발 전문 기업 5G 도 엔텔스를"
"8513","8","개발",". 그리고 지난달에는 스마트 스피커를 개발 중이라는 뜬소문도 나왔다 . 상기한"
"8514","8","개발","? ? 그런데 스마트 스피커를 개발 중이라는 얘기가 삼성 측에서 나왔다"
"8515","8","개발",". ' 라면서 스마트 스피커를 개발 중임을 말했다 . 경쟁사들의 행보를"
"8516","8","개발","지능형 ? 엔터테인먼트 로봇 등 개발 오픈베이스 ? ? 빅데이터 관련주"
"8517","8","개발","' 출범 Go 는 자율주행차 개발 플랫폼으로 핵심은 5G 통신 기술"
"8518","8","개발","적합한 5G 통신용 모뎀 칩 개발 NXP / 켐트로닉스 : 차량간"
"8519","8","개발","Vehicle ) 용 반도체 모듈 개발 Corning : 스마트폰용 강화유리 고릴라"
"8520","8","개발","Labs ) 인수 후 AI 개발 강화 LG 전자 인공지능 전략"
"8521","8","개발","있을 뿐더러 수년동안의 음석 인식 개발 연구에 힘 써왔기 때문입니다 ."
"8522","8","개발","' 는 최근 인수한 실리콘밸리의인공지능 개발 기업 ' 비브 랩스 '"
"8523","8","개발","삼성전자는 최근 인수한 실리콘밸리의 인공지능 개발 기업 ' 비브 랩스 '"
"8524","8","개발","삼성전자는 최근 인수한 실리콘밸리의 인공지능 개발 기업 ' 비브 랩스 '"
"8525","8","인공지능","아직까지는 한참 모자라 보이는 음성인식 인공지능 ( AI ) 스피커 개발과"
"8526","8","인공지능","? 네이버와 LG 전자는 앞서 인공지능 분야에 협력하기로 발표한 바 있습니다"
"8527","8","인공지능","아니라 구글 아마존과도 손잡고 개방형 인공지능 스마트홈 전략을 펼치고 있습니다 ."
"8528","8","인공지능","보유하고 있습니다 . 올해 출시된 인공지능 스스로 에어컨과 퓨리케어 360 도"
"8529","8","인공지능","드린 것처럼 LG 스마트씽큐 허브로 인공지능 ( AI ) 기능 블루투스"
"8530","8","인공지능","' 이라고 음성명령을 해 보니 인공지능 ( AI ) 기능이 ?"
"8531","8","인공지능",". 란 생각을 들게 했던 인공지능 스피커 LG 씽큐 허브와 함께"
"8532","8","인공지능","한결 가벼워진다는 거 ! 게다가 인공지능 스피커를 기반으로 했던 LG 씽큐"
"8533","8","인공지능","씽큐 허브는 지난 해 네이버의 인공지능 플랫폼 클로바와 연동이 되면서 더더욱"
"8534","8","인공지능",". 그렇지만 일단 기본은 블루투스 인공지능 스피커에 속하는 이 녀석 평소"
"8535","8","인공지능","주목할 것은 지난 해부터 네이버 인공지능 클로바와 LG 씽큐 허브가 연동이"
"8536","8","인공지능","ㅎ 이를 위해 ~ 우선 인공지능 클로바에서 LG 스마트 씽큐 어플을"
"8537","8","인공지능","방법은 아주 간단한데 저는 이런 인공지능 플랫폼에 익숙하지 않아 조금 헤매긴"
"8538","8","인공지능","따라 선곡하는 재미도 쏠쏠합니다 . 인공지능 플랫폼인 클로바와 연동했을 경우 LG"
"8539","8","인공지능","인 저에게는 아주 만족도가 높은 인공지능 스피커인 셈 . . ㅎ"
"8540","8","인공지능","스피커인 셈 . . ㅎ 인공지능 스피커 LG 씽큐 허브와 함께"
"8541","8","인공지능","대한 소비자의 관심이 높아지며 다양한 인공지능 스피커가 출시되고 있는데요 ! 다양한"
"8542","8","인공지능",". 게다가 최근 ? NAVER 인공지능 플랫폼인 ' Clova ' 를"
"8543","8","인공지능","정말 편리하겠죠 ? 여기에 타 인공지능 스피커와 달리 가전까지 연동되어 더"
"8544","8","인공지능","해보도록 하겠습니다 . LG 전자 인공지능 스피커 스마트씽큐 허브는 스마트씽큐 앱에"
"8545","8","인공지능","스마트홈을 실현하게 해 주는 제품으로 인공지능 스피커입니다 . LG 전자 ?"
"8546","8","인공지능",". ㅎ LG 전자 ? 인공지능 ? 스피커 ? 스마트씽큐 허브"
"8547","8","인공지능",". . ㅠㅋㅋㅋ ; 제대로 인공지능 만났다 ! ㅠㅠㅋㅋ ; 엘지"
"8548","8","인공지능",". . 이어질 LG 전자 인공지능 ( AI ) 스피커 스마트씽큐"
"8549","8","인공지능","이어 올해 역시 최대 화두는 인공지능 ( AI ) 인 것"
"8550","8","인공지능","( ThinQ ) ' 라는 인공지능 브랜드를 론칭하고 다양한 가전제품에 AI"
"8551","8","인공지능","다양한 가전제품에 AI 기술을 탑재하여 인공지능 선도 기업이라는 이미지를 굳혔는데요 ."
"8552","8","인공지능","직접 LG 씽큐존을 살펴봤었고 현재까지 인공지능 스스로 에어컨 휘센 ThinQ 및"
"8553","8","인공지능","G7 ThinQ 씽큐 허브 등의 인공지능 기술이 적용된 제품을 직접 사용하며"
"8554","8","인공지능","요리가 끝나도 알려주는 등 다양한 인공지능 서비스를 제공하기 때문에 더 큰"
"8555","8","인공지능","쇼크 ' ? 이후 ? 인공지능 ( AI ) 은 ?"
"8556","8","인공지능","? 기업 ? 아마존에서는 ? 인공지능 ? 알렉사를 ? 탑재한 ?"
"8557","8","인공지능","같은 역할을 해주는 것이 있다면 인공지능 ( AI ) 기능을 갖춘"
"8558","8","인공지능","든든한 비서가 되어줄 LG 전자의 인공지능 스피커 스마트씽큐 허브 2.0 에"
"8559","8","인공지능","하겠습니다 . . . LG 인공지능 스피커 스마트씽큐 허브를 살펴보면 상측에는"
"8560","8","인공지능","작동시켜주는 역할을 하는 홈 IoT 인공지능 디바이스 입니다 . 자 그럼"
"8561","8","인공지능"," 인공지능 ( artificial intelligence ) 줄여서"
"8562","8","인공지능","있다고 느끼는 정도입니다 . 로봇과 인공지능 ( AI ) 바이오와 디지털"
"8563","8","인공지능","SK 에서는 ? 1 년전부터 인공지능 스피커 ? 누구 ( NUGU"
"8564","8","인공지능","추가되었습니다 . 노래를 부르는 SK 인공지능 스피커 NUGU 원하는 누구나를 위한다면누구도"
"8565","8","인공지능","누구나를 위한다면누구도 되어줄 수 있는 인공지능 NUGU 원하신다면 ? 경기문화창조허브 11"
"8566","8","인공지능"," 인공지능 스피커의 인기가 날로 높아지고 있는데요국내"
"8567","8","인공지능","있는 가운데 LG ? 전자는 인공지능 스피커 ? ' 씽큐 ?"
"8568","8","인공지능","? LG ? 전자 ? 인공지능 스피커 ? ' 씽큐 ?"
"8569","8","인공지능","씽큐 ' 가 ? 제공하는 인공지능 라이프를 ? 폭 넓게 ?"
"8570","8","인공지능","경험할 수 있습니다 . 특히 인공지능 스피커 ? ' 씽큐 ?"
"8571","8","인공지능","뉴스 ? 검색 등의 네이버 인공지능 플랫폼 ' 클로바 ' 가"
"8572","8","인공지능"," 인공지능 스피커 ? LG ? 씽큐"
"8573","8","인공지능","관심이 증폭하면서 최근에는 이를 적용한 인공지능 스피커의 출시도 초를 다투고 있지요"
"8574","8","인공지능","이런 추세에 부응하면서 출시된 LG 인공지능 스피커 LG 씽큐 허브 역시"
"8575","8","인공지능","친구가 되어주고 있답니다 . ㅎ 인공지능 스피커 LG 씽큐 허브의 경우"
"8576","8","인공지능","이런 씽큐 허브가 이번에 네이버의 인공지능 플랫폼 클로바와 콜라보를 이룬 업데이트를"
"8577","8","인공지능","드는 제 생애 첫 LG 인공지능 스피커라 요즘 저의 사랑을 듬뿍"
"8578","8","인공지능","된 네이버 클로바는 음성지원이 가능한 인공지능 어플입니다 . 기존 허브 음성지원과"
"8579","8","인공지능","실행이 되는데요 . 기본적으로 음성지원 인공지능 어플이라 저렇게 마이크 표시가 떠주는군요"
"8580","8","인공지능","하면 됩니다 . 이제 LG 인공지능 스피커 씽큐 허브가 아닌 스마트폰에서도"
"8581","8","인공지능","좀 더 섬세해졌습니다 . 국내 인공지능 기술력에 대해 다시 한 번"
"8582","8","인공지능"," 인공지능 스피커 시장을 둘러싸고 연합군 구도가"
"8583","8","인공지능","네이버와 카카오는 각기 자신들이 개발한 인공지능 및 음성인식 소프트웨어를 탑재해 줄"
"8584","8","인공지능","월 14 일 카카오가 자신의 인공지능 플랫폼인 ' 카카오 i '"
"8585","8","인공지능","카카오 i ' 에 삼성전자의 인공지능 플랫폼인 ' 빅스비 ' 와"
"8586","8","인공지능","19 일 네이버가 LG 전자의 인공지능 스피커인 ' 씽큐허브 ( ThinQ"
"8587","8","인공지능","Hub ) ' 에 자사의 인공지능 플랫폼인 ' 클로바 ' 탑재를"
"8588","8","인공지능","때문이다 . 제품을 내놓는 회사들은 인공지능 스피커 시장의 높은 성장력을 보고"
"8589","8","인공지능","모바일 트렌드 ' 보고서에서 올해 인공지능 스피커 이용자가 미국 내에서만 3600"
"8590","8","인공지능","억 2000 만달러 정도였던 세계 인공지능 스피커 시장 규모가 2021 년에는"
"8591","8","인공지능",". 네이버와 카카오 등 포털회사들은 인공지능 스피커를 통해 소프트웨어 생태계를 만드는"
"8592","8","인공지능","생태계를 만드는 작업을 하는 동시에 인공지능 소프트웨어를 활용한 비즈니스 모델 공략도"
"8593","8","인공지능","내놨고 카카오는 광고를 공략하는 새로운 인공지능 광고 플랫폼 베타서비스에 들어갔다 ."
"8594","8","인공지능","카카오는 11 월 20 일 인공지능 기술을 적용한 새로운 광고 서비스"
"8595","8","인공지능"," 인공지능 AI 가 우리의 삶에 점점"
"8596","8","인공지능",") 기능을 지원하기도 합니다 . 인공지능 기능이 탑재된 ? 에어컨은 자체"
"8597","8","인공지능","역할을 해주지 않을까 싶습니다 . 인공지능 스피커 LG 스마트씽큐 허브를 깨우기"
"8598","8","인공지능","싶습니다 . 적어도 스마트폰과 연결되는 인공지능 블루투스 스피커의 역할만으로도 유용하게 사용할"
"8599","8","인공지능","우리나라 역시 각 통신사에서 ? 인공지능 AI 스피커를 할부 및 약정의"
"8600","8","인공지능","내놓고 치열한 lOT 선점 및 인공지능 시장을 향해 각축전을 벌이고 있습니다"
"8601","8","인공지능","3 대 통신사가 내놓은 값비싼 인공지능 AI 스피커보다 분명 성능이나 인지도에서는"
"8602","8","인공지능",". 세계 굴지의 회사들에서 내놓은 인공지능 AI 스피커에 대고 음성 명령을"
"8603","8","인공지능","없는 사용성을 강조하고 있고 무엇보다 인공지능 기술에 집중되어 있습니다 . 이제"
"8604","8","인공지능","구글 홈이나 애플의 홈팟등 가정용 인공지능 오디오를 겨냥한 것으로 보이는데 그"
"8605","8","인공지능","이게 가능한 것은 바로 네이버의 인공지능 플랫폼 Clova 와 함께 하기"
"8606","8","인공지능","연동된 스마트폰에 ' 내 손안의 인공지능 비서 ' 클로바 앱을 설치해야"
"8607","8","인공지능","LG 씽큐 허브는 현재 출시된 인공지능 스피커 중에서 제원이 상당히 좋은"
"8608","8","인공지능","좋은데요 . LG 스마트씽큐 허브는 인공지능 ( AI ) 스피커라고 볼"
"8609","8","인공지능","편했나 몰라요 . 스마트씽큐 허브는 인공지능 ( AI ) 스피커라음성명령도 가능한"
"8610","8","인공지능","요즘 시장의 화두 중에 하나는 인공지능 스피커입니다 . SW 개발사 통신사"
"8611","8","인공지능","이 제품은 블루투스 스피커 역할 인공지능 그리고 홈 IoT 허브 기능을"
"8612","8","인공지능","얼마 전 방송에서 왜 이러한 인공지능 제품들이 스피커로 제작되는지에 대해서 이야기를"
"8613","8","인공지능","있어서 좋더군요 . LG 전자 인공지능 스피커 스마트씽큐 허브 바탕 화면에서는"
"8614","8","인공지능","있었습니다 . 또한 LG 전자 인공지능 스피커 스마트씽큐 허브는 일정과 타이머"
"8615","8","인공지능","있는 기능입니다 . 또한 LG 인공지능 스피커 스마트씽큐 허브는 대화와 정보"
"8616","8","인공지능",". 오늘은 이렇게 LG 전자 인공지능 스피커 스마트씽큐 허브가 제공하고 있는"
"8617","8","인공지능","요즘 가정마다 인공지능 스피커 사용하는 모습을 심심치 않게"
"8618","8","인공지능","쭉 ~ 도움받고 있거든요 . 인공지능 스피커를 통해 필요한 정보를 얻는"
"8619","8","인공지능","설정하고 있어요 . 그리고 네이버 인공지능 플랫폼인 클로바 협업을 통해 다양한"
"8620","8","인공지능","부족하겠죠 ? LG 씽큐 허브 인공지능 스피커는 집안에서 사용하는 여러 가전제품을"
"8621","8","인공지능","맛있는 냄새가 나요 ' 하며 인공지능 스피커를 통해 알려주고요 . 세탁기가"
"8622","8","인공지능","CES 2017 에서 LG 전자는 인공지능 AI 스피커 ' 스마트씽큐 허브"
"8623","8","인공지능","상태 화면이 나오게 했습니다 . 인공지능 ( AI ) 이라는 용어에"
"8624","8","인공지능","반면 심심할 때는 LG 전자 인공지능 AI 스피커와 간단한 대화를 나누는"
"8625","8","인공지능","사람처럼 답변을 해 주죠 . 인공지능 ( AI ) 기능이 접목되어"
"8626","8","인공지능","즐겨 보는 입장에서 LG 전자 인공지능 AI 스피커의 출현은 상당히 반가웠습니다"
"8627","8","인공지능","' 라고 말하면 LG 전자 인공지능 AI 스피커에서 ' 얼마 동안이요"
"8628","8","인공지능","인지할 수 있었습니다 . 지금까지 인공지능 AI 스피커을 통해 어떻게 실"
"8629","8","인공지능","CES2018 과 모바일월드콩그레스 MWC2018 에서 인공지능 ( AI ) 이 핵심"
"8630","8","인공지능","확대 LG 전자 생활가전이 음성인식 인공지능 플랫폼을 계속 확장하며 스마트홈 시장을"
"8631","8","인공지능","' 전시회에서 LG 생활가전을 아마존의 인공지능 스피커 ' 아마존 에코 ("
"8632","8","인공지능","에코 ' 는 아마존의 음성인식 인공지능 비서 ' 알렉사 ( Alexa"
"8633","8","인공지능","연결시킴으로써 더 많은 소비자들이 음성인식 인공지능 플랫폼을 활용한 스마트홈을 경험할 수"
"8634","8","인공지능","' 외에 자체 개발한 음성인식 인공지능 플랫폼도 활용하고 있다 . 올해"
"8635","8","인공지능",". 올해 4 월 출시한 인공지능 스피커 ' 스마트씽큐 허브 '"
"8636","8","인공지능","출시한 ' 언어 학습 ' 인공지능 에어컨 인천국제공항에서 시범 서비스 중인"
"8637","8","인공지능",") ' 전략을 기반으로 고객들이 인공지능 가전을 경험할 수 있도록 하고"
"8638","8","인공지능","있다 . 이에 맞춰 음성인식 인공지능 플랫폼도 꾸준히 확대할 계획이다 ."
"8639","8","인공지능","전자는 IFA 2017 전시회에서 음성인식 인공지능 가전 외에도 각종 홈 IoT"
"8640","8","인공지능","확대 LG 전자 생활가전이 음성인식 인공지능 플랫폼을 계속 확장하며 스마트홈 시장을"
"8641","8","인공지능","' 전시회에서 LG 생활가전을 아마존의 인공지능 스피커 ' 아마존 에코 ("
"8642","8","인공지능","에코 ' 는 아마존의 음성인식 인공지능 비서 ' 알렉사 ( Alexa"
"8643","8","인공지능","연결시킴으로써 더 많은 소비자들이 음성인식 인공지능 플랫폼을 활용한 스마트홈을 경험할 수"
"8644","8","인공지능","' 외에 자체 개발한 음성인식 인공지능 플랫폼도 활용하고 있다 . 올해"
"8645","8","인공지능",". 올해 4 월 출시한 인공지능 스피커 ' 스마트씽큐 허브 '"
"8646","8","인공지능","출시한 ' 언어 학습 ' 인공지능 에어컨 인천국제공항에서 시범 서비스 중인"
"8647","8","인공지능",") ' 전략을 기반으로 고객들이 인공지능 가전을 경험할 수 있도록 하고"
"8648","8","인공지능","있다 . 이에 맞춰 음성인식 인공지능 플랫폼도 꾸준히 확대할 계획이다 ."
"8649","8","인공지능","전자는 IFA 2017 전시회에서 음성인식 인공지능 가전 외에도 각종 홈 IoT"
"8650","8","인공지능","확대 LG 전자 생활가전이 음성인식 인공지능 플랫폼을 계속 확장하며 스마트홈 시장을"
"8651","8","인공지능","' 전시회에서 LG 생활가전을 아마존의 인공지능 스피커 ' 아마존 에코 ("
"8652","8","인공지능","에코 ' 는 아마존의 음성인식 인공지능 비서 ' 알렉사 ( Alexa"
"8653","8","인공지능","연결시킴으로써 더 많은 소비자들이 음성인식 인공지능 플랫폼을 활용한 스마트홈을 경험할 수"
"8654","8","인공지능","' 외에 자체 개발한 음성인식 인공지능 플랫폼도 활용하고 있다 . 올해"
"8655","8","인공지능",". 올해 4 월 출시한 인공지능 스피커 ' 스마트씽큐 허브 '"
"8656","8","인공지능","출시한 ' 언어 학습 ' 인공지능 에어컨 인천국제공항에서 시범 서비스 중인"
"8657","8","인공지능",") ' 전략을 기반으로 고객들이 인공지능 가전을 경험할 수 있도록 하고"
"8658","8","인공지능","있다 . 이에 맞춰 음성인식 인공지능 플랫폼도 꾸준히 확대할 계획이다 ."
"8659","8","인공지능","전자는 IFA 2017 전시회에서 음성인식 인공지능 가전 외에도 각종 홈 IoT"
"8660","8","인공지능","핵미사일을 우주로 가져가려 하자 그의 인공지능 비서 ' 자비스 ( J.A.R.V.I.S"
"8661","8","인공지능","것이라 생각했습니다 . ? 하지만 인공지능 ( AI ) 의 발전은"
"8662","8","인공지능",". 특히 그 중에서도 ' 인공지능 스피커 ' 가 핵심으로 떠올랐습니다"
"8663","8","인공지능","소리를 재생해주는 음향기기로 인식되기 마련이지만 인공지능 스피커는 손을 사용하지 않고 사람과"
"8664","8","인공지능","그렇다면 기존의 음성인식 기술들과 ? 인공지능 스피커의 차이는 무엇일까요 ? 그것은"
"8665","8","인공지능","존재하는 다양한 가전제품이나 디지털 기기들이 인공지능 스피커와 연동되어 사용자의 행동을 데이터로"
"8666","8","인공지능","연동되어 사용자의 행동을 데이터로 저장하고 인공지능 스피커는 그것을 활용하여 스스로 발전함과"
"8667","8","인공지능","활동할수록 더 막대한 데이터가 축적되고 인공지능 스피커는 사용자에 대해 더 자세히"
"8668","8","인공지능","바탕으로 허브 디바이스의 역할을 가진 인공지능 스피커로 우리는 더 고차원적인 기능들을"
"8669","8","인공지능","이처럼 우리의 삶을 통째로 바꿀만한 인공지능 스피커의 가능성을 일찌감치 예견한 ?"
"8670","8","인공지능","앞다투어 개발 중에 있습니다 . 인공지능 스피커 시장의 규모는 2015 년"
"8671","8","인공지능","국내외를 가리지 않고 눈독을 들이는 인공지능 스피커 시장의 경쟁은 더욱 치열해질"
"8672","8","인공지능","더욱 치열해질 것입니다 . 물론 인공지능 스피커가 긍정적인 면만 있는 것은"
"8673","8","인공지능","쉴틈없이 사용자의 음성데이터를 수집하는 과정이나 인공지능 스피커의 해킹 시 ? '"
"8674","8","인공지능","필요가 있겠지요 . 최근 떠오르는 인공지능 스피커에 대해 알아보았습니다 . ?"
"8675","8","인공지능",". ? 텍스토리 사용자 여러분들은 인공지능 스피커로 어떤 기능을 경험하고 싶으신가요"
"8676","8","인공지능","우리 모두가 자비스 부럽지 않은 인공지능 비서와 함께하길 기대합니다 . 세상에서"
"8677","8","인공지능","TALK ) 기능까지 ! 스마트한 인공지능 AI 스피커 LG 스마트씽큐 허브"
"8678","8","인공지능","정지 볼륨을 높이거나 낮추는 등음성인식으로 인공지능 스피커 LG 스마트씽큐 허브를간단하게 조작할"
"8679","8","인공지능","있어요 . ㅎㅎ LG 전자 인공지능 스피커로우리 집은 스마트홈 ~ 날씨와"
"8680","8","인공지능","편리함을 느낄 수 있었습니다 . 인공지능 스피커라고 하는데 ? AI 라고는"
"8681","8","인공지능","제품들은 스마트폰에 의해 조정되고 혹은 인공지능 기술로 자동으로 구동되는 게 가능해졌다"
"8682","8","인공지능","회사원 A 씨가 최근 구입한 인공지능 스피커는 그의 수면 비서 역할을"
"8683","8","인공지능","HD 카메라 도어락 스피커 그리고 인공지능 스피커 등과도 연동이 가능하다 ."
"8684","8","인공지능",". 삼성은 스마트싱스 허브를 자사의 인공지능 비서 서비스인 빅스비와 통합해 활용할"
"8685","8","인공지능","계획이다 . LG 전자는 자사의 인공지능 스피커인 씽큐 허브를 통해 음성"
"8686","8","인공지능","새롭게 추가했다 . 아울러 북미 인공지능 스피커 시장의 95 % 를"
"8687","8","인공지능","를 점유하고 있는 아마존과 구글의 인공지능 플랫폼에서도 LG 전자 제품을 제어할"
"8688","8","인공지능","가구도 속속 선보이고 있다 . 인공지능 침대의 경우 인공지능 음성인식 플랫폼과"
"8689","8","인공지능","있다 . 인공지능 침대의 경우 인공지능 음성인식 플랫폼과 연계 모션베드에 장착된"
"8690","8","인공지능","수 있도록 돕는다 . 또 인공지능 스피커와 연동해 ' 공기청정기를 켜줘"
"8691","8","인공지능","서비스를 즐길 수 있는 ) 인공지능 스피커인 네이버 클로버프렌즈 + 아이는"
"8692","8","인공지능","프렌즈 + 스피커는 말로 작동하는 인공지능 스피커라 어린아이들조차 친근하게 이용하는데요 ?"
"8693","8","인공지능",". 아마존이 2 세대 에코 인공지능 스피커 라인업을 공개했습니다 . 오리지널"
"8694","8","인공지능","입니다 . LG 전자와 네이버가 인공지능 분야에서 손을 잡았습니다 . LG"
"8695","8","인공지능","전자 ' 씽큐 허브 ' 인공지능 스피커가 네이버의 인공지능 플랫폼 '"
"8696","8","인공지능","허브 ' 인공지능 스피커가 네이버의 인공지능 플랫폼 ' 클로바 ' 를"
"8697","8","인공지능","합니다 . 양사가 올해 초 인공지능 분야에서 협력하기로 발표한 후 처음"
"8698","8","인공지능","4 월 LG 전자 자체 인공지능 플랫폼을 탑재해 선보인 바 있는"
"8699","8","인공지능","검색 팟캐스트 등 클로바의 다양한 인공지능 서비스가 추가되었습니다 . 가전 모니터링과"
"8700","8","인공지능",". 가전 모니터링과 제어에 특화된 인공지능 허브기기 역할과 동시에 클로바 인공지능"
"8701","8","인공지능","인공지능 허브기기 역할과 동시에 클로바 인공지능 서비스 이용이 모두 가능하게 되었습니다"
"8702","8","인공지능","? 구글 ? 스피커는 ? 인공지능 ? 기능에 ? 초점을 ?"
"8703","8","인공지능","? 있지만 ? 아직은 ? 인공지능 ? 서비스의 ? 완성도가 떨어지고"
"8704","8","인공지능","월 자회사 라인과 공동으로 개발한 인공지능 플랫폼인 ' Clova ' 를"
"8705","8","인공지능","한다고 당부했다 . 여기저기 요즘 인공지능 열풍입니다 . 이제는 카페나 마트를"
"8706","8","인공지능","클라우드가 아닌 디바이스 상에서 일부 인공지능 ( AI ) 기능이 구현되는"
"8707","8","인공지능","요리를 하느라 양손이 바쁠 때 인공지능 스피커인 LG 스마트씽큐 허브 덕분에"
"8708","8","인공지능","' 스마트씽큐 허브 ' 라는 인공지능 스피커를 통해서 ' 씽큐 '"
"8709","8","인공지능","방식인 ? 음성명령을 수행하는 ? 인공지능 비서입니다 . ? 가정에서 사용자의"
"8710","8","인공지능","9 단을 이겨서 유명해진 구글의 인공지능 알파고와 구글 AI 오픈소스인 텐서플로"
"8711","8","인공지능","수 있는 일상 버전의 구글 인공지능 서비스입니다 . 구글이 인공지능 서비스를"
"8712","8","인공지능","구글 인공지능 서비스입니다 . 구글이 인공지능 서비스를 일반 사용자들이 사용 가능하도록"
"8713","8","인공지능","있습니다 . 앞으로는 침대에 누워서 인공지능 비서인 스마트홈 기기가 추천해주는 영화를"
"8714","8","인공지능","못해 표류하던 국내 팹리스 업계가 인공지능 ( AI ) 스피커 붐을"
"8715","8","인공지능","제어할 수 있는 LG 의 인공지능 스피커인스마트씽큐 허브를 사용하게 되었는데요 ."
"8716","8","인공지능","끝 ~ ㅎㅎ 이게 다 인공지능 ( AI ) 기능 갖춘스마트씽큐"
"8717","8","인공지능","모드로 바뀐답니다 . LG 전자 인공지능 스피커 ! 음악도 켜고 끄고"
"8718","8","인공지능","LG 전자가 자체 개발한 음성인식 인공지능 플랫폼을 탑재해 지난 4 월"
