,brand,category,words,emotion
113,0,4,"('향후', 0.40101373195648193)",999
114,0,4,"('빅', 0.4006269872188568)",999
115,0,4,"('삼성전자', 0.39169183373451233)",999
116,0,4,"('시장', 0.39149123430252075)",999
117,0,4,"('협업', 0.3880130648612976)",999
118,0,4,"('주행', 0.38748905062675476)",999
119,0,4,"('세계', 0.3873090147972107)",999
120,0,4,"('말', 0.48662421107292175)",999
121,0,4,"('맥락', 0.4413229823112488)",999
122,0,4,"('소통', 0.4197578430175781)",999
123,0,4,"('대답', 0.4175434708595276)",999
124,0,4,"('이야기', 0.41295695304870605)",999
125,0,4,"('스무고개', 0.4115247130393982)",999
126,0,4,"('문장', 0.40466323494911194)",999
127,0,4,"('명령어', 0.4043278694152832)",999
128,0,4,"('질문', 0.4013083577156067)",999
129,0,4,"('학습', 0.3952808976173401)",999
130,0,4,"('감성', 0.3943706452846527)",999
131,0,4,"('인사', 0.38588011264801025)",999
132,0,4,"('자연어', 0.3838387131690979)",999
133,0,4,"('목소리', 0.38363105058670044)",999
134,0,4,"('발전', 0.38246071338653564)",999
135,0,4,"('명령', 0.38090941309928894)",999
136,0,4,"('우울', 0.3766932189464569)",999
137,0,4,"('생활', 0.37652474641799927)",999
138,0,4,"('브리핑', 0.3743683993816376)",999
139,0,4,"('사용자', 0.3739842176437378)",999
140,0,4,"('언어', 0.3612227439880371)",999
141,0,4,"('팟캐스트', 0.35638701915740967)",999
142,0,4,"('빵', 0.35390347242355347)",999
143,0,4,"('구구단', 0.35297656059265137)",999
144,0,4,"('감정', 0.3518517315387726)",999
145,0,4,"('음성', 0.3512137830257416)",999
146,0,4,"('날씨', 0.34233999252319336)",999
147,0,4,"('인식', 0.3404628038406372)",999
148,0,4,"('친구', 0.3379693627357483)",999
149,0,4,"('실력', 0.3378642201423645)",999
150,0,4,"('레베카', 0.48097309470176697)",999
151,0,4,"('명령어', 0.4374833106994629)",999
152,0,4,"('크리스탈', 0.43608328700065613)",999
153,0,4,"('팅커벨', 0.4236234426498413)",999
154,0,4,"('명칭', 0.4153864085674286)",999
155,0,4,"('뭐', 0.4073752462863922)",999
156,0,4,"('이야기', 0.40556272864341736)",999
157,0,4,"('선택', 0.4024874269962311)",999
158,0,4,"('목소리', 0.4004790484905243)",999
159,0,4,"('출어', 0.3988863229751587)",999
160,0,4,"('단어', 0.38516390323638916)",999
161,0,4,"('페이스북', 0.38286057114601135)",999
162,0,4,"('질문', 0.37814730405807495)",999
163,0,4,"('얘기', 0.37605172395706177)",999
164,0,4,"('자기', 0.36716005206108093)",999
165,0,4,"('계정', 0.3669954538345337)",999
166,0,4,"('말', 0.35938122868537903)",999
167,0,4,"('반응', 0.3566044569015503)",999
168,0,4,"('아리', 0.3539460301399231)",999
169,0,4,"('색', 0.3518220782279968)",999
170,0,4,"('대답', 0.3510296642780304)",999
171,0,4,"('발음', 0.3364368975162506)",999
172,0,4,"('유명', 0.3333992660045624)",999
173,0,4,"('구성', 0.33022716641426086)",999
174,0,4,"('콩', 0.32931527495384216)",999
175,0,4,"('짱구', 0.32414841651916504)",999
176,0,4,"('뭔지', 0.31929799914360046)",999
177,0,4,"('사랑', 0.3183000683784485)",999
178,0,4,"('노랑', 0.31668153405189514)",999
179,0,4,"('광고', 0.31560343503952026)",999
180,0,4,"('명령', 0.6732722520828247)",999
181,0,4,"('예시', 0.5245604515075684)",999
182,0,4,"('호출', 0.5001572966575623)",999
183,0,4,"('헤이', 0.4637615382671356)",999
184,0,4,"('대답', 0.45789048075675964)",999
185,0,4,"('이름', 0.4374832510948181)",999
186,0,4,"('반응', 0.42278075218200684)",999
187,0,4,"('질문', 0.4123328626155853)",999
188,0,4,"('초록색', 0.412000447511673)",999
189,0,4,"('사용법', 0.40747714042663574)",999
190,0,4,"('이야기', 0.4064099192619324)",999
191,0,4,"('대화', 0.4043278694152832)",999
192,0,4,"('내용', 0.40049952268600464)",999
193,0,4,"('초록', 0.3940630555152893)",999
194,0,4,"('말', 0.39314818382263184)",999
195,0,4,"('실행', 0.39303845167160034)",999
196,0,4,"('음성', 0.3905980587005615)",999
197,0,4,"('수행', 0.3781318664550781)",999
198,0,4,"('설정', 0.37296807765960693)",999
199,0,4,"('가이드', 0.36860179901123047)",999
200,0,4,"('대로', 0.3662773668766022)",999
201,0,4,"('출어', 0.3642232418060303)",999
202,0,4,"('볼륨', 0.36312437057495117)",999
203,0,4,"('설명서', 0.3624342679977417)",999
204,0,4,"('예', 0.3560417890548706)",999
205,0,4,"('목소리', 0.3536962866783142)",999
206,0,4,"('노란색', 0.34996944665908813)",999
207,0,4,"('종이', 0.34378084540367126)",999
208,0,4,"('아이유', 0.3426128625869751)",999
209,0,4,"('파란색', 0.3378170132637024)",999
210,0,4,"('아리야', 0.6736890077590942)",999
211,0,4,"('무드', 0.5033589005470276)",999
212,0,4,"('말', 0.4992862343788147)",999
213,0,4,"('팅커벨', 0.49593445658683777)",999
214,0,4,"('레베카', 0.49578022956848145)",999
215,0,4,"('아리', 0.4750906825065613)",999
216,0,4,"('라디오', 0.4448372721672058)",999
217,0,4,"('발화', 0.444487065076828)",999
218,0,4,"('캔', 0.43348583579063416)",999
219,0,4,"('대답', 0.4150829315185547)",999
220,0,4,"('날씨', 0.4137645363807678)",999
221,0,4,"('크리스탈', 0.4095207452774048)",999
222,0,4,"('이야기', 0.40541359782218933)",999
223,0,4,"('명령', 0.3997595012187958)",999
224,0,4,"('동요', 0.38946622610092163)",999
225,0,4,"('파도', 0.3871222734451294)",999
226,0,4,"('아시안', 0.3858461380004883)",999
227,0,4,"('시청', 0.3856703042984009)",999
228,0,4,"('알람', 0.385276198387146)",999
229,0,4,"('부탁', 0.38513314723968506)",999
230,0,4,"('아침', 0.3779858946800232)",999
231,0,4,"('주말', 0.37781786918640137)",999
232,0,4,"('오늘', 0.3767165541648865)",999
233,0,4,"('운세', 0.37428656220436096)",999
234,0,4,"('땐', 0.3717685341835022)",999
235,0,4,"('샐리', 0.3699379563331604)",999
236,0,4,"('선라이즈', 0.36894625425338745)",999
237,0,4,"('아들', 0.36425483226776123)",999
238,0,4,"('엄마', 0.3640230596065521)",999
239,0,4,"('등등', 0.36082321405410767)",999
240,0,4,"('질문', 0.6945892572402954)",999
241,0,4,"('말', 0.5636583566665649)",999
242,0,4,"('답변', 0.5489792227745056)",999
243,0,4,"('반응', 0.5164478421211243)",999
244,0,4,"('이야기', 0.5139691233634949)",999
245,0,4,"('얘기', 0.510435163974762)",999
246,0,4,"('응답', 0.5096311569213867)",999
247,0,4,"('뭐', 0.4862160086631775)",999
248,0,4,"('너', 0.4757820665836334)",999
249,0,4,"('답', 0.4628649055957794)",999
250,0,4,"('발음', 0.459397554397583)",999
251,0,4,"('명령어', 0.45789048075675964)",999
252,0,4,"('얘', 0.45487892627716064)",999
253,0,4,"('노래', 0.4453670084476471)",999
254,0,4,"('명령', 0.4416227638721466)",999
255,0,4,"('문장', 0.4304669499397278)",999
256,0,4,"('우울', 0.42321890592575073)",999
257,0,4,"('부탁', 0.42219382524490356)",999
258,0,4,"('대화', 0.4175434708595276)",999
259,0,4,"('아리아', 0.4150829315185547)",999
260,0,4,"('해결', 0.41090455651283264)",999
261,0,4,"('걸', 0.4016626477241516)",999
262,0,4,"('살', 0.40069860219955444)",999
263,0,4,"('목소리', 0.3983750343322754)",999
264,0,4,"('단어', 0.39783549308776855)",999
265,0,4,"('초록색', 0.39776861667633057)",999
266,0,4,"('거', 0.39480650424957275)",999
267,0,4,"('내일', 0.3931242525577545)",999
268,0,4,"('친절', 0.39160579442977905)",999
