category,words
음성인식,"[[('시장', 0.3056441843509674), ('구글', 0.30145078897476196), ('답변', 0.28322508931159973), ('국내', 0.27823129296302795), ('만', 0.27634865045547485), ('기업', 0.2761552333831787), ('카카오', 0.2673409581184387), ('중', 0.26727932691574097), ('미니', 0.24046078324317932), ('출시', 0.23430916666984558), ('내장', 0.218954399228096), ('인공지능', 0.2145835906267166), ('스피커', 0.2082948386669159), ('카카오톡', 0.20677193999290466), ('느낌', 0.2063957303762436), ('멜론', 0.19893085956573486), ('날씨', 0.19828589260578156), ('듯', 0.1947249323129654), ('소리', 0.19444578886032104), ('개인', 0.193302184343338), ('에코', 0.18975818157196045), ('아래', 0.1893502026796341), ('출력', 0.18432492017745972), ('오늘', 0.18066996335983276), ('경쟁', 0.18043899536132812), ('서비스', 0.17812421917915344), ('예약', 0.17777326703071594), ('네이버', 0.175312802195549), ('웨이브', 0.1728251725435257), ('장점', 0.1724938303232193)], [('스피커', 0.48030394315719604), ('네이버', 0.4709165096282959), ('프렌즈', 0.46050915122032166), ('출시', 0.3673754930496216), ('라인', 0.3574054539203644), ('데이터', 0.32123613357543945), ('웨이브', 0.3198164999485016), ('소개', 0.3165884017944336), ('년', 0.3112581968307495), ('로바', 0.3078591227531433), ('클로', 0.30651843547821045), ('우리', 0.30569028854370117), ('카카오', 0.3016677498817444), ('중요', 0.3008102476596832), ('경쟁', 0.2950979471206665), ('이번', 0.2922667860984802), ('바', 0.28382712602615356), ('구매', 0.27915599942207336), ('리뷰', 0.2786312699317932), ('것', 0.2771434783935547), ('구입', 0.2737356722354889), ('공개', 0.26878172159194946), ('회사', 0.2657929062843323), ('성능', 0.2653806805610657), ('개발', 0.264850914478302), ('가격', 0.2648186683654785), ('이벤트', 0.2637018859386444), ('원', 0.262319415807724), ('전', 0.2575126886367798), ('박스', 0.25518161058425903)], [('기업', 0.4267902374267578), ('국내', 0.3521639406681061), ('모바일', 0.32754725217819214), ('경쟁', 0.2990586757659912), ('데이터', 0.2981526553630829), ('관련', 0.2966855764389038), ('것', 0.29636090993881226), ('출시', 0.2948676645755768), ('시작', 0.29189059138298035), ('서비스', 0.291830837726593), ('한국', 0.2864340841770172), ('제품', 0.2814118564128876), ('회사', 0.2743448317050934), ('시장', 0.2739102840423584), ('인터넷', 0.27259644865989685), ('개발', 0.2667895555496216), ('성능', 0.26369860768318176), ('등', 0.26128605008125305), ('기반', 0.2554214894771576), ('에코', 0.24819378554821014), ('수', 0.24712371826171875), ('추가', 0.24618911743164062), ('아마존', 0.2460939586162567), ('이', 0.24348463118076324), ('웨이브', 0.23691007494926453), ('플랫폼', 0.23682300746440887), ('적용', 0.23558880388736725), ('기기', 0.23288452625274658), ('판매', 0.22815100848674774), ('생활', 0.22379116714000702)], [('영어', 0.4173729717731476), ('질문', 0.3527054488658905), ('답변', 0.3310226798057556), ('음성', 0.3156830668449402), ('등', 0.30245479941368103), ('인식', 0.2849666178226471), ('짱구', 0.28364771604537964), ('장점', 0.27056291699409485), ('이름', 0.27035611867904663), ('명령', 0.2629864811897278), ('아이', 0.26234760880470276), ('개발', 0.2610205411911011), ('날씨', 0.2549092769622803), ('뉴스', 0.2538769543170929), ('클로버', 0.24605965614318848), ('기존', 0.2385760396718979), ('말', 0.2343897521495819), ('것', 0.227198988199234), ('샐리', 0.22574257850646973), ('처음', 0.22445416450500488), ('수', 0.22320009768009186), ('아침', 0.22059626877307892), ('플랫폼', 0.21894966065883636), ('볼륨', 0.2188519537448883), ('기술', 0.21756525337696075), ('로바', 0.2154809832572937), ('박스', 0.21417731046676636), ('추가', 0.21416735649108887), ('명령어', 0.21133896708488464), ('이용', 0.20313578844070435)], [('샐리', 0.33720192313194275), ('호출', 0.33646899461746216), ('짱구', 0.31378763914108276), ('명령어', 0.3114805221557617), ('저', 0.2761995196342468), ('대화', 0.27035611867904663), ('캐릭터', 0.2692379355430603), ('네이버', 0.25913530588150024), ('시리', 0.2567136287689209), ('말', 0.25243479013442993), ('설명서', 0.24689240753650665), ('설정', 0.24243053793907166), ('반응', 0.23903290927410126), ('생각', 0.23726069927215576), ('포함', 0.23115484416484833), ('전원', 0.21568560600280762), ('대답', 0.21417489647865295), ('예약', 0.21373791992664337), ('이벤트', 0.2119266241788864), ('친구', 0.21191668510437012), ('명령', 0.20988041162490845), ('느낌', 0.20852349698543549), ('프렌즈', 0.20637497305870056), ('수', 0.2057100236415863), ('집', 0.2047494649887085), ('아침', 0.20197510719299316), ('케이블', 0.2006310224533081), ('테스트', 0.2001422494649887), ('로바', 0.19933365285396576), ('기본', 0.19929593801498413)], [('호출', 0.3561551570892334), ('이름', 0.3114805221557617), ('반응', 0.2885536551475525), ('짱구', 0.2877563536167145), ('인식', 0.28683745861053467), ('재생', 0.28670287132263184), ('설치', 0.279477059841156), ('설명서', 0.27227693796157837), ('실행', 0.2661450207233429), ('대답', 0.26590242981910706), ('플', 0.26094573736190796), ('문제', 0.2524186968803406), ('소개', 0.25081634521484375), ('친구', 0.2408905029296875), ('음성', 0.24071502685546875), ('소리', 0.23646235466003418), ('건', 0.2341136634349823), ('샐리', 0.23047378659248352), ('버튼', 0.22995741665363312), ('불', 0.2278500497341156), ('노래', 0.22306692600250244), ('말', 0.21620489656925201), ('대화', 0.21133896708488464), ('질문', 0.2091563642024994), ('생각', 0.20830868184566498), ('충전기', 0.19827669858932495), ('구성', 0.19711923599243164), ('가지', 0.19538207352161407), ('업데이트', 0.1949225664138794), ('사용', 0.19442059099674225)], [('질문', 0.3921947479248047), ('답변', 0.3334074318408966), ('아침', 0.31123316287994385), ('플', 0.3006303310394287), ('말', 0.2991707921028137), ('불', 0.28776663541793823), ('반응', 0.28310519456863403), ('생각', 0.2670527696609497), ('명령어', 0.26590242981910706), ('게', 0.256838321685791), ('샐리', 0.2450961470603943), ('영어', 0.23270568251609802), ('개봉', 0.2303289920091629), ('업데이트', 0.22608745098114014), ('이름', 0.21417491137981415), ('이야기', 0.21337953209877014), ('친구', 0.21093450486660004), ('이유', 0.2090553492307663), ('시리', 0.20762786269187927), ('시작', 0.2067876160144806), ('저', 0.20002764463424683), ('우리', 0.19699226319789886), ('바', 0.1963295042514801), ('편리', 0.19522199034690857), ('나', 0.1951792687177658), ('기능', 0.19437175989151), ('짱구', 0.1903703212738037), ('명령', 0.18885064125061035), ('전', 0.18851402401924133), ('클로', 0.18818435072898865)], [('버튼', 0.39598995447158813), ('전원', 0.3251824676990509), ('위치', 0.32119232416152954), ('내장', 0.29299813508987427), ('개', 0.28385698795318604), ('하단', 0.28170305490493774), ('휴대', 0.26893162727355957), ('이상', 0.2686494290828705), ('기업', 0.26537784934043884), ('브라운', 0.25456857681274414), ('확인', 0.24230670928955078), ('인식', 0.24199864268302917), ('조명', 0.24198105931282043), ('수', 0.24022477865219116), ('손', 0.23867805302143097), ('음성', 0.23752547800540924), ('블루투스', 0.23690077662467957), ('점', 0.2285497784614563), ('조절', 0.22826480865478516), ('도', 0.2263273149728775), ('문제', 0.2245183289051056), ('스피커', 0.2176792323589325), ('불', 0.20852559804916382), ('부분', 0.20453578233718872), ('한국', 0.20218005776405334), ('만족', 0.20155663788318634), ('볼륨', 0.200748473405838), ('연결', 0.20057877898216248), ('장점', 0.1982477307319641), ('업데이트', 0.19683197140693665)], [('인식', 0.35080230236053467), ('음성', 0.33331161737442017), ('불', 0.3246247470378876), ('전원', 0.3122166693210602), ('볼륨', 0.31128832697868347), ('재생', 0.28597182035446167), ('때', 0.27656665444374084), ('실행', 0.2706279158592224), ('말', 0.26803353428840637), ('필요', 0.26552435755729675), ('대화', 0.2629864811897278), ('클로버', 0.25373712182044983), ('버튼', 0.25334781408309937), ('상태', 0.25082868337631226), ('샐리', 0.24503371119499207), ('앱', 0.24405723810195923), ('방법', 0.23960185050964355), ('핸드폰', 0.23881781101226807), ('만족', 0.23829925060272217), ('음질', 0.23426181077957153), ('사용', 0.23399564623832703), ('조절', 0.22482545673847198), ('기본', 0.22026845812797546), ('전', 0.22024008631706238), ('음악', 0.2197129726409912), ('위', 0.21948039531707764), ('목소리', 0.21687164902687073), ('추가', 0.21676266193389893), ('경우', 0.21542143821716309), ('문제', 0.21522609889507294)], [('답변', 0.5241398215293884), ('대답', 0.3921947479248047), ('대화', 0.3527054190635681), ('샐리', 0.3506537675857544), ('노래', 0.33609500527381897), ('불', 0.3292387127876282), ('말', 0.3191787600517273), ('날씨', 0.3071853220462799), ('검색', 0.28943362832069397), ('실행', 0.2804979085922241), ('아침', 0.2734525501728058), ('영어', 0.26959091424942017), ('바', 0.263671875), ('뉴스', 0.2531455457210541), ('이야기', 0.25242114067077637), ('생각', 0.2503820061683655), ('포장', 0.25011053681373596), ('게', 0.25005006790161133), ('클로버', 0.24601447582244873), ('음악', 0.23979270458221436), ('설정', 0.23493093252182007), ('우리', 0.23089630901813507), ('짱구', 0.22961196303367615), ('중요', 0.22753113508224487), ('아래', 0.22714270651340485), ('로바', 0.22283217310905457), ('거', 0.2223440706729889), ('아이', 0.22118903696537018), ('클로', 0.21921083331108093), ('인식', 0.21896237134933472)], [('명령어', 0.3561551570892334), ('설정', 0.3441998064517975), ('이름', 0.33646896481513977), ('조명', 0.31298041343688965), ('등', 0.31076836585998535), ('재생', 0.2914316952228546), ('조절', 0.2851856052875519), ('버튼', 0.278570294380188), ('짱구', 0.27681398391723633), ('가지', 0.2732681334018707), ('노래', 0.2624548375606537), ('연결', 0.2603526711463928), ('전원', 0.2570921778678894), ('다양', 0.25361162424087524), ('출력', 0.25187262892723083), ('위치', 0.24866768717765808), ('소리', 0.23214159905910492), ('기능', 0.2260773479938507), ('하단', 0.22348126769065857), ('기본', 0.2220652997493744), ('충전', 0.22090068459510803), ('편리', 0.21251501142978668), ('뒤', 0.2071312516927719), ('개', 0.20357546210289001), ('끝', 0.20232021808624268), ('후', 0.20135939121246338), ('선택', 0.20041754841804504), ('장점', 0.19627752900123596), ('샐리', 0.19604343175888062), ('작동', 0.19292712211608887)], [('시리', 0.30646514892578125), ('버튼', 0.3036075532436371), ('조절', 0.29775649309158325), ('말', 0.2781979441642761), ('이야기', 0.2675095498561859), ('샐리', 0.2661805748939514), ('작동', 0.26351410150527954), ('충전기', 0.2539030909538269), ('노래', 0.2534749507904053), ('조명', 0.2510751485824585), ('볼륨', 0.24723047018051147), ('박스', 0.24397626519203186), ('친구', 0.2378644049167633), ('음성', 0.23674097657203674), ('내', 0.2350386083126068), ('필요', 0.2272617220878601), ('배터리', 0.22387517988681793), ('케이블', 0.22373126447200775), ('명령', 0.21687164902687073), ('정도', 0.21503028273582458), ('인식', 0.21448534727096558), ('재생', 0.21442922949790955), ('가능', 0.21362292766571045), ('한국', 0.21091815829277039), ('설정', 0.2095494419336319), ('핸드폰', 0.20750999450683594), ('플', 0.2053706794977188), ('음질', 0.204429492354393), ('음악', 0.2023751139640808), ('실행', 0.20106512308120728)], [('프렌즈', 0.35865092277526855), ('노래', 0.3223549723625183), ('클로', 0.30460622906684875), ('브라운', 0.30432718992233276), ('처음', 0.29127684235572815), ('로바', 0.28684115409851074), ('샐리', 0.2862456738948822), ('바', 0.2669549584388733), ('아래', 0.26490283012390137), ('불', 0.2591150403022766), ('사용', 0.2569551169872284), ('테스트', 0.25606268644332886), ('게', 0.25584864616394043), ('실행', 0.25490978360176086), ('명령', 0.25373712182044983), ('이야기', 0.25335240364074707), ('스피커', 0.2518049478530884), ('내', 0.24990475177764893), ('오늘', 0.24795645475387573), ('대화', 0.24605964124202728), ('질문', 0.24601447582244873), ('인공지능', 0.24515962600708008), ('설정', 0.24407914280891418), ('분', 0.23851996660232544), ('어디', 0.23638463020324707), ('수', 0.23371265828609467), ('전', 0.23088319599628448), ('연결', 0.22955459356307983), ('아이', 0.22490103542804718), ('필요', 0.22302919626235962)]]"
기타 편의기능,"[[('수', 0.3941250443458557), ('등', 0.37307316064834595), ('음성', 0.3657601475715637), ('홈', 0.3509090542793274), ('가능', 0.3390780985355377), ('지원', 0.32939329743385315), ('블루투스', 0.32900020480155945), ('생각', 0.31694844365119934), ('기기', 0.3156803548336029), ('음악', 0.2973680794239044), ('설정', 0.28080371022224426), ('실행', 0.2721322774887085), ('조절', 0.26966020464897156), ('스마트', 0.26601123809814453), ('설명', 0.2641657590866089), ('영어', 0.26046907901763916), ('날씨', 0.25979506969451904), ('샐리', 0.2596104145050049), ('다양', 0.2590595483779907), ('웨이브', 0.2586516737937927), ('내', 0.25622957944869995), ('생활', 0.25522857904434204), ('정보', 0.24383346736431122), ('인식', 0.241224467754364), ('것', 0.24023489654064178), ('문제', 0.2372494339942932), ('사용', 0.23584824800491333), ('점', 0.2305496335029602), ('활용', 0.22961130738258362), ('검색', 0.22607892751693726)], [('수', 0.5423527359962463), ('등', 0.3678610622882843), ('배터리', 0.35045868158340454), ('기능', 0.3390781879425049), ('것', 0.33533772826194763), ('사용', 0.33513742685317993), ('지원', 0.331922709941864), ('카카오톡', 0.3186713457107544), ('연동', 0.31834539771080017), ('설정', 0.29407259821891785), ('음악', 0.29120534658432007), ('정도', 0.29016879200935364), ('블루투스', 0.26855456829071045), ('편리', 0.2625221610069275), ('생각', 0.25995394587516785), ('시간', 0.25852853059768677), ('조명', 0.2581973075866699), ('내', 0.2565664052963257), ('점', 0.25285661220550537), ('알람', 0.25052353739738464), ('뒤', 0.2500233054161072), ('홈', 0.24997828900814056), ('연결', 0.2464084029197693), ('이상', 0.24303068220615387), ('작동', 0.23825855553150177), ('경우', 0.2350100725889206), ('서비스', 0.23073959350585938), ('앱', 0.21992385387420654), ('포함', 0.21940240263938904), ('전원', 0.21938088536262512)], [('호출', 0.27326810359954834), ('충전기', 0.2695140838623047), ('샐리', 0.23914970457553864), ('설정', 0.23873043060302734), ('것', 0.23261716961860657), ('수', 0.2290271669626236), ('포장', 0.22640541195869446), ('건', 0.2262527346611023), ('웨이브', 0.2235492765903473), ('볼륨', 0.22160664200782776), ('끝', 0.2201661765575409), ('개', 0.21619433164596558), ('다양', 0.20799361169338226), ('아래', 0.20786890387535095), ('뉴스', 0.20759248733520508), ('부분', 0.2017737329006195), ('로바', 0.20112863183021545), ('시리', 0.19703853130340576), ('케이블', 0.1961660087108612), ('명령어', 0.19538208842277527), ('영상', 0.19513824582099915), ('브라운', 0.19155925512313843), ('짱구', 0.1911182403564453), ('하나', 0.18717464804649353), ('기술', 0.18658138811588287), ('후', 0.18624505400657654), ('추가', 0.18459174036979675), ('조절', 0.18442264199256897), ('장점', 0.18220007419586182), ('영어', 0.18218930065631866)], [('카카오톡', 0.4700625240802765), ('기업', 0.4468013048171997), ('등', 0.4168226718902588), ('국내', 0.4061387777328491), ('기반', 0.381128191947937), ('제공', 0.37663471698760986), ('비서', 0.3513220548629761), ('기기', 0.3475533723831177), ('카카오', 0.34740522503852844), ('멜론', 0.34470802545547485), ('것', 0.3421314060688019), ('플랫폼', 0.3354579210281372), ('다양', 0.33267948031425476), ('개발', 0.331465482711792), ('생활', 0.3175901174545288), ('네이버', 0.31731390953063965), ('추천', 0.316144198179245), ('인터넷', 0.30408579111099243), ('모바일', 0.3005971312522888), ('수', 0.2983052432537079), ('시장', 0.2953912019729614), ('기술', 0.291830837726593), ('판매', 0.285266250371933), ('데이터', 0.2820201516151428), ('경쟁', 0.2797253727912903), ('정보', 0.27757981419563293), ('앱', 0.2704438269138336), ('검색', 0.2697555720806122), ('일본', 0.26728352904319763), ('한국', 0.2656339406967163)], [('시리', 0.32560086250305176), ('에코', 0.3081539571285248), ('상황', 0.28157728910446167), ('목소리', 0.2675095498561859), ('집', 0.26561227440834045), ('클로버', 0.25335240364074707), ('질문', 0.25242114067077637), ('상태', 0.24182356894016266), ('브라운', 0.2416020631790161), ('때문', 0.227142333984375), ('데', 0.22708910703659058), ('기업', 0.2243262231349945), ('경우', 0.22107993066310883), ('년', 0.2193516045808792), ('대답', 0.21337950229644775), ('참고', 0.20920588076114655), ('공기', 0.20904946327209473), ('명령', 0.20720070600509644), ('클로', 0.20689883828163147), ('답변', 0.20464496314525604), ('관심', 0.19867821037769318), ('진행', 0.1956116259098053), ('필요', 0.19548454880714417), ('반응', 0.19522595405578613), ('디자인', 0.1933795064687729), ('샐리', 0.19328686594963074), ('정보', 0.1926501840353012), ('이유', 0.19262954592704773), ('한국', 0.19049909710884094), ('제', 0.19020067155361176)], [('사용', 0.31439927220344543), ('멜론', 0.29178741574287415), ('만', 0.27283984422683716), ('결제', 0.27004551887512207), ('라인', 0.266059547662735), ('원', 0.25710010528564453), ('웨이브', 0.24401380121707916), ('차', 0.23081368207931519), ('제공', 0.22850282490253448), ('국내', 0.22294609248638153), ('위', 0.2196890115737915), ('구매', 0.2134283483028412), ('뉴스', 0.21218827366828918), ('예약', 0.21092799305915833), ('케이블', 0.21049252152442932), ('대화', 0.20313578844070435), ('년', 0.20215989649295807), ('이유', 0.1992870569229126), ('뮤직', 0.1972385197877884), ('활용', 0.19620642066001892), ('박스', 0.1959579586982727), ('카카오', 0.19518864154815674), ('게', 0.19393134117126465), ('때문', 0.18932077288627625), ('핸드폰', 0.1883801817893982), ('플', 0.18696185946464539), ('만큼', 0.1857287436723709), ('추천', 0.18451052904129028), ('네이버', 0.18282590806484222), ('포함', 0.1826450526714325)], [('중요', 0.30039292573928833), ('기존', 0.2720564603805542), ('플', 0.26857441663742065), ('어디', 0.26776736974716187), ('사운드', 0.2664770185947418), ('명령', 0.26552432775497437), ('때', 0.26449108123779297), ('아침', 0.25514915585517883), ('내', 0.23219870030879974), ('후', 0.23053476214408875), ('목소리', 0.2272617071866989), ('버튼', 0.22559469938278198), ('여기', 0.22547031939029694), ('말', 0.2237633317708969), ('클로버', 0.22302916646003723), ('전원', 0.22237198054790497), ('손', 0.22009962797164917), ('질문', 0.2169153094291687), ('선택', 0.21660470962524414), ('것', 0.2140662968158722), ('음악', 0.21019664406776428), ('건', 0.20955613255500793), ('구성', 0.20935441553592682), ('아이', 0.2029738426208496), ('방법', 0.20238244533538818), ('와이파이', 0.2007058560848236), ('연결', 0.1988178938627243), ('박스', 0.19695311784744263), ('수', 0.19608674943447113), ('이야기', 0.19548456370830536)], [('버튼', 0.44572973251342773), ('볼륨', 0.34174755215644836), ('설정', 0.3355869948863983), ('재생', 0.3125004768371582), ('소리', 0.3021294176578522), ('목소리', 0.29775652289390564), ('호출', 0.2851856052875519), ('충전기', 0.2725682556629181), ('기능', 0.26966026425361633), ('짱구', 0.26873674988746643), ('음성', 0.26304253935813904), ('설명서', 0.2525034248828888), ('위치', 0.2522415816783905), ('뒤', 0.24537023901939392), ('확인', 0.238436758518219), ('조명', 0.2380402386188507), ('상태', 0.23730601370334625), ('충전', 0.2353319227695465), ('실행', 0.2319643199443817), ('마이크', 0.22826483845710754), ('명령', 0.22482547163963318), ('아래', 0.2219952940940857), ('구성', 0.22194541990756989), ('음악', 0.21856190264225006), ('테스트', 0.21673201024532318), ('수', 0.21560515463352203), ('위', 0.21288836002349854), ('스마트폰', 0.2126341164112091), ('어디', 0.21217632293701172), ('샐리', 0.211417093873024)], [('홈', 0.35302186012268066), ('가능', 0.33192265033721924), ('기능', 0.32939332723617554), ('다음', 0.27199020981788635), ('내장', 0.2590716481208801), ('출시', 0.24670368432998657), ('기업', 0.23925472795963287), ('제공', 0.2374948263168335), ('경우', 0.23720572888851166), ('문제', 0.22801458835601807), ('포함', 0.22643792629241943), ('스마트', 0.22371619939804077), ('아마존', 0.21639478206634521), ('성능', 0.21542802453041077), ('확인', 0.21034552156925201), ('수', 0.2096542865037918), ('시리', 0.20429196953773499), ('음성', 0.20270851254463196), ('점', 0.20082290470600128), ('다양', 0.2007453441619873), ('적용', 0.19978801906108856), ('구성', 0.19682468473911285), ('기반', 0.19479385018348694), ('탑재', 0.19328652322292328), ('기본', 0.19224807620048523), ('참고', 0.19205564260482788), ('버전', 0.19040702283382416), ('리뷰', 0.18972042202949524), ('연동', 0.18624109029769897), ('시장', 0.18573357164859772)], [('플랫폼', 0.39341846108436584), ('무게', 0.32514628767967224), ('내장', 0.30233848094940186), ('도', 0.2904388904571533), ('스피커', 0.2556363344192505), ('휴대', 0.24292026460170746), ('바', 0.24224482476711273), ('캐릭터', 0.24171540141105652), ('라인', 0.23349379003047943), ('다양', 0.23294846713542938), ('성능', 0.2309042364358902), ('공개', 0.2290533035993576), ('예정', 0.2271825522184372), ('소개', 0.2175772786140442), ('곳', 0.21571925282478333), ('비교', 0.2145325392484665), ('배터리', 0.2126844972372055), ('일본', 0.20943692326545715), ('웨이브', 0.20677314698696136), ('가능', 0.20646972954273224), ('조절', 0.20385360717773438), ('아이', 0.20358069241046906), ('기술', 0.2021949142217636), ('네이버', 0.2016800493001938), ('기존', 0.20014211535453796), ('적용', 0.20007376372814178), ('만큼', 0.1995919644832611), ('버전', 0.1962544322013855), ('프렌즈', 0.1961289644241333), ('판매', 0.19331012666225433)], [('가능', 0.2625221610069275), ('케이블', 0.24829654395580292), ('듯', 0.24372318387031555), ('손', 0.23093543946743011), ('생각', 0.22071543335914612), ('호출', 0.21251502633094788), ('다양', 0.2076418399810791), ('충전', 0.20191392302513123), ('모바일', 0.19879154860973358), ('대답', 0.19522196054458618), ('사용', 0.1940593421459198), ('관련', 0.1927643120288849), ('생활', 0.19106510281562805), ('내', 0.18996694684028625), ('실행', 0.18605896830558777), ('사진', 0.18332797288894653), ('앞', 0.1820080280303955), ('날씨', 0.1819637566804886), ('공기', 0.18139693140983582), ('로바', 0.1808888465166092), ('셋', 0.1772136390209198), ('플', 0.1741873323917389), ('모습', 0.17195987701416016), ('휴대', 0.17054252326488495), ('구입', 0.1705079823732376), ('아침', 0.1700396090745926), ('클', 0.16814187169075012), ('처음', 0.16796618700027466), ('클로버', 0.16762037575244904), ('확인', 0.16720698773860931)]]"
