,Unnamed: 0,X,category,key,sentences,senti,score1,score2,score3
693568,693569,693569,7,주문,기능이 추가된데 이어 이번에는 치킨 주문 피자 주문은 물론 팟캐스트 청취까지,긍정,100,0.075943028819406,1.1842105263158
693569,693570,693570,7,주문,등록했다면 ' 아리아 도미노 피자 주문 ' 이라고 말을 하면 등록한,중립,100,0,0
693570,693571,693571,7,주문,치킨의 경우 ' 아리야 비비큐 주문 ' 이라고 말을 하면 등록되어,중립,100,0,0
693571,693572,693572,7,주문,콜라 BBQ 는 황금올리브 치킨만이 주문 가능합니다,긍정,100,0.18136347642505,1.491724137931
693572,693573,693573,7,주문,일정 스마트폰 위치찾기 피자와 치킨 주문 무드등까지 다양한 정보와 편의를 제공해,중립,100,0,0
693573,693574,693574,7,주문,무드등 기능 업그레이드나 피자 치킨 주문 등 기능이 반영되는 등 실제로,중립,100,0,0
693574,693575,693575,7,주문,프렌즈 ' 에서 배달 음식 주문 서비스를 시작했다,긍정,100,0.13682067591654,1.4038985775696
693575,693576,693576,7,주문,피자와 치킨 주문 팟 캐스트 & 뉴스 청취,중립,100,0,0
693576,693577,693577,7,주문,■ 배달음식 주문 기능 ▲ 현재 ' 누구,중립,100,0,0
693577,693578,693578,7,주문,' 피자 ( 치킨 ) 주문 ' 이라는 명령어를 사용하면 되는데요,중립,100,0,0
693578,693579,693579,7,주문,주문 취소도 불가능합니다,부정,100,-0.56416794152643,-1
693579,693580,693580,7,주문,같이 스트리밍 뮤직 플레이어부터 연동 주문 택배까지 더욱 풍성한 콘텐츠로 사용자를,중립,100,0,0
693580,693581,693581,7,주문,IoT 가전 제어 일부 배달음식 주문 등 다양한 기능을 제공했으며 2017,중립,100,0,0
693581,693582,693582,7,주문,피자도 주문 했습니다,중립,100,0,0
693582,693583,693583,7,주문,주문하지 않아도 말 한마디면 배달음식 주문 끝,부정,100,-0.065777295999018,-0.82130033520526
693583,693584,693584,7,주문,환율 조회 음식 주문 배달 등 30 여 가지,중립,100,0,0
693584,693585,693585,7,주문,마시고 싶을 때에도 간편하게 척척 주문,중립,100,0,0
693585,693586,693586,7,주문,알람부터 날씨 길 안내 스마트홈 주문 등을 이용 가능한데 그중 프로야구를,긍정,100,0.10413537819068,1.1863054866281
693586,693587,693587,7,주문,그 외에 스타벅스 주문 CJ 오쇼핑 주문 11 번가,중립,100,0,0
693587,693588,693588,7,주문,외에 스타벅스 주문 CJ 오쇼핑 주문 11 번가 쇼핑 도미노피자 BBQ,중립,100,0,0
693588,693589,693589,7,주문,동시시청 기능 치킨 / 피자 주문 기능 선호채널 미리보기등의 기능이 있으며,중립,100,0,0
693589,693590,693590,7,주문,담긴게 아니라 길찾기 쇼핑 스타벅스 주문 뮤직메이트 멜론 감성대화 알람 날씨,중립,100,0,0
693590,693591,693591,7,주문,음성명령으로 음악재생배달음식 주문 ( 도미노피자 BBQ ) 뉴스브리핑팟캐스트라디오일정날씨알림알람무드등,중립,100,0,0
693591,693592,693592,7,주문,배달 주문 · 택시 호출과 같은 홈,중립,100,0,0
693592,693593,693593,7,주문,두 손으로 요리하면서 음성으로 식재료 주문 음악 감상과 뉴스 검색이 가능하다,중립,100,0,0
693593,693594,693594,7,주문,캘린더 알람 교통 생활 음식 주문 등 다양한 정보를 제공합니다,중립,100,0,0
693594,693595,693595,7,주문,음성인식 조작 말고도 일정관리 음식 주문 등 다양한 기능들을 음성으로 명령할,중립,100,0,0
693595,693596,693596,7,주문,조금 걸렸지만 두번째로 좋아하는 어피치로 주문,중립,100,0.044494047619048,-0.0859375
693596,693597,693597,7,주문,되는 듯하며 택시 부르기와 음식 주문 서비스도 제공될 예정이라고 한다,중립,100,0,0
693597,693598,693598,7,주문,계열사 11 번가와 연계한 주문 및 결제서비스 등 다양한 비즈니스,중립,100,0,0
693598,693599,693599,7,주문,예시를 볼 수 있어요도미노 피자를 주문 한다던지 KB 스타뱅킹과 연동해서 대기번호표를,중립,100,0,0
693599,693600,693600,7,주문,택시 호출 길 안내 음식 주문 장보기 등 다양한 새로운 기능을,긍정,100,0.1484728438888,1.7165346161102
693600,693601,693601,7,주문,오더라고요 ㅋㅋㅋBBQ 치킨뿐만 아니라 도미노피자도 주문 가능해요,중립,100,0.026325759053462,0.070175438596491
693601,693602,693602,7,주문,음악감상부터 선라이즈모닝콜 ASMR 홈픽 BBQ 주문 등등그 매력이 무궁무진한 누구 캔들,중립,100,0,0
693602,693603,693603,7,주문,알람 등을 비롯하여 아직은 한정적이지만 주문 배달이나 금융 서비스도 가능하죠,중립,100,0,0
693603,693604,693604,7,주문,택시 호출 및 배달음식 주문,중립,100,0,0
693604,693605,693605,7,주문,곧 택시 호출 길안내 음식 주문 장보기 번역 등 다양한 기능을,중립,100,0,0
693605,693606,693606,7,주문,달러 환율 노래 등등 음식 주문 택시와의 연동까지앞으로 업데이트가 더 기대된다,중립,100,0,0
693607,693608,693608,7,주문,사례로는 ' 알렉사 인형의 집 주문 사건 ' 이라 불리우는 사건사고가,부정,100,-0.23272776965238,-1.4000971815952
693608,693609,693609,7,주문,ㅋㅋㅋ 앞으로는 택시 호출 음식 주문 금융 키즈 번역 IoT 영역까지,중립,100,0,0
