,Unnamed: 0,X,category,key,sentences,senti,score1,score2,score3
74385,74386,74386,6,프렌즈,그리고 나처럼 똑똑해 ' 프렌즈 스피커,긍정,100,0.24350649350649,1
74386,74387,74387,6,프렌즈,귀여운 브라운의 외모사랑스러운 넌 심쿵유발자 프렌즈 스피커는 작은 사이즈라 휴대성도 좋아또또는,긍정,100,0.17585659551177,0.90229885057471
74387,74388,74388,6,프렌즈,표정이 더 귀여운 걸 스피커 프렌즈 Friends 이름처럼 우리 또또의 친구가,긍정,100,0.14506243018574,1.0607985480944
74388,74389,74389,6,프렌즈,인공지능 스피커 프렌즈 Friends 는 10W Class D,중립,100,0,0
74389,74390,74390,6,프렌즈,이번 프렌즈 스피커는 라인의 깜찍한 캐릭터를 기본으로,중립,100,0,0
74390,74391,74391,6,프렌즈,처음 프렌즈 스피커 세팅은 스마트폰과 블루투스를 통해서,중립,100,0,0
74391,74392,74392,6,프렌즈,세팅을 한 네이버 아이디를 통해서 프렌즈 스피커가 동작을 하기 때문에 후에,중립,100,0,0
74392,74393,74393,6,프렌즈,네이버 인공지능 플랫폼인 클로버를 품은 프렌즈 스피커,중립,100,0,0
74393,74394,74394,6,프렌즈,프렌즈 스피커 가격은 12,중립,100,0,0
74394,74395,74395,6,프렌즈,프렌즈 쪽으로 손이 갈듯 하다,중립,100,0,0
74395,74396,74396,6,프렌즈,네이버는 웨이브 라인 프렌즈 두 제품으로 출시를 했고 웨이브,중립,100,0,0
74396,74397,74397,6,프렌즈,네이버 라인 프렌즈 스피커 제품은 내장 배터리 탑재로,중립,100,0,0
74397,74398,74398,6,프렌즈,인공지능 스피커 네이버 클로바 프렌즈 ( 브라운 ) 를 어플과,중립,100,0,0
74398,74399,74399,6,프렌즈,을 위해서 네이버 프렌즈 브라운 스피커를 연결하는 과정이 필요했다,중립,100,0,0
74399,74400,74400,6,프렌즈,종류는 내가 구입한 웨이브 스피커와 프렌즈 스피커가 있는데 고민할 여지 없이,부정,100,-0.041818181818182,-0.84848484848485
74400,74401,74401,6,프렌즈,출력은 20W 로 10W 인 프렌즈 스피커에 두배의 출력을 가지고 있다,중립,100,0,0
74401,74402,74402,6,프렌즈,번째 인공지능 스피커 Friends ( 프렌즈 ) 스피커를 새로 출시 했습니다,긍정,100,0.11458333333333,1
74402,74403,74403,6,프렌즈,사실 이전까지는 큰 관심이 없었는데 프렌즈 스피커를 보고나니 이건 꼭 사야겠다,긍정,50.746268656716,0.084199666406668,0.53059439449761
74403,74404,74404,6,프렌즈,99000 원 ) 을 내면 프렌즈 스피커를 주는 것이죠,중립,100,0,0
74404,74405,74405,6,프렌즈,구성품은 사용 방법과 충전기 프렌즈 스피커로 구성되어 있습니다,중립,100,0,0
74405,74406,74406,6,프렌즈,인공지능 프렌즈 스피커 샐리 ( ♥ ),중립,100,0,0
74406,74407,74407,6,프렌즈,핫하게 광고많이 나오고있는 인공지능 스피커 프렌즈 인스타그램에도 핫한 요것 ^ ^,중립,100,0,0
74407,74408,74408,6,프렌즈,요것 ^ ^ ♡ 네이버 프렌즈 인공지능스피커 사는 싸이트주소는 아래,중립,100,0,0
74408,74409,74409,6,프렌즈,필요해서 찍어둠 ㅎ 네이버 인공지능스피커 프렌즈 클로버 세팅방법은 위와같고사용하는 팁 버튼설명은,부정,100,0.01129850321933,-0.063454717721482
74409,74410,74410,6,프렌즈,앱과 연동하여 사용하는 인공지능 AI 프렌즈 스피커를 발매를하여한번 더 인공지능 스피커의,중립,100,0,0
74410,74411,74411,6,프렌즈,오늘은 프렌즈 스피커의 초기 이름 ' 클로버,중립,100,0,0
74411,74412,74412,6,프렌즈,먼저 저는 클로바 어플리케이션과 프렌즈 스피커가 연동이 완료되었다고,중립,100,0,0
74412,74413,74413,6,프렌즈,톱니바퀴 모양을 들어가면 이렇게 나의 프렌즈 스피커에 대한 정보가 나옵니다,중립,100,0,0
74413,74414,74414,6,프렌즈,있다고들 하는데어플리케이션에 들어가면 상단부에 내 프렌즈 스피커의 배터리 잔량도 표시되니 연동하여,중립,100,0,0
74414,74415,74415,6,프렌즈,첨에 네이버 프렌즈 출시 되었을때 동생이 바로 구입해서,중립,100,0,0
74415,74416,74416,6,프렌즈,가격이 비싸져서 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 참고있다가이번에 라인 프렌즈 스피커가 출시되면서 네이버 스피커도 할인을해서,부정,100,-0.023934069950334,-0.5414461275396
74416,74417,74417,6,프렌즈,Clova ) 가 적용된 라인 프렌즈 스피커의 외관과 성능에 대해 살펴본데,중립,100,0,0
74417,74418,74418,6,프렌즈,라인 프렌즈 브라운의 장점은 내장 배터리와 무선,긍정,100,0.13945578231293,1
74418,74419,74419,6,프렌즈,라인 프렌즈 브라운의 귀여운 모습을 한 캐릭터,긍정,100,0.16980519480519,1.0545454545455
74419,74420,74420,6,프렌즈,네이버 웨이브 이후에는 라인 프렌즈 캐릭터가 특징인 챔프 ( champ,중립,100,0,0
74420,74421,74421,6,프렌즈,동글이의 애니메이션 주제가 플레이어가 된 프렌즈 ㅋㅋㅋ 동글이도 신나서 클로바 부르는걸로하루를,중립,100,0,0
74421,74422,74422,6,프렌즈,이건 초기 모델이고 이후에 클로바 프렌즈 미니 스페셜에디션이 출시가 되었다,중립,100,0,0
74422,74423,74423,6,프렌즈,스피커 크래들 구매 해써요 라인 프렌즈 테잎 넘나도 사랑스럽죠,중립,100,0,0
74423,74424,74424,6,프렌즈,라인 프렌즈 인공지능 스피커 특성상 이리 저리,중립,100,0,0
74424,74425,74425,6,프렌즈,사용하고있찌만외할머니집에있는 채빈이를 위해 이모의 선물클로바 프렌즈 미니,중립,100,0,0
74425,74426,74426,6,프렌즈,사용조차 어려운 건 네이버 웨이브 프렌즈 카카오 미니 모두의 아쉬운 점이다,중립,100,0,0
74426,74427,74427,6,프렌즈,네이버 프렌즈 ( Naver Friends ) 는,중립,100,0,0
74427,74428,74428,6,프렌즈,네이버 웨이브와 네이버 프렌즈 모두 네이버 서비스를 음성으로 활용할,중립,100,0,0
74429,74430,74430,6,프렌즈,분들에게화제가 되고 있는네이버 인공지능 스피커 프렌즈 브라운을 구매했습니다,중립,100,0,0
74430,74431,74431,6,프렌즈,귀여웠어요 ㅎㅎ 네이버 인공지능 스피커 프렌즈 구성품은 간단했어요설명서 + 충전선 간단한,중립,100,0,0
74431,74432,74432,6,프렌즈,' 네이버 인공지능 스피커 프렌즈 ' 옆에 있는건프렌즈 충전 크래들,중립,100,0,0
74432,74433,74433,6,프렌즈,이상네이버 인공지능 스피커 프렌즈 브라운이었습니다,긍정,100,0.049166666666667,0.85542168674699
74433,74434,74434,6,프렌즈,언제 어디서나 프렌즈 스피커를 이용할 수 있습니다,중립,100,0,0
74435,74436,74436,6,프렌즈,네이버 인공지능 스피커인 프렌즈 솔직한 사용기를 여러분께 공유합니다,긍정,100,0.10410412383215,1.2503435639029
74436,74437,74437,6,프렌즈,기능을 활용한 스피커가 바로 ' 프렌즈 ' FRIENDS 입니다,중립,100,0,0
74437,74438,74438,6,프렌즈,프렌즈 사용기는 위 동영상을 통해 확인하시면,중립,100,0,0
74438,74439,74439,6,프렌즈,스피커 웨이브를 소개해드렸는데요 ㅋㅋ 이번에는 프렌즈 스피커를 들고왔습니다,중립,100,0,0
74439,74440,74440,6,프렌즈,보세요 프렌즈 스피커,중립,100,0,0
74440,74441,74441,6,프렌즈,인공지능 프렌즈 스피커를 하나 더 사게 되었네요,중립,100,0,0
74441,74442,74442,6,프렌즈,그래서 프렌즈 스피커 설명서에는 클로바로 시작하는 명령어로,중립,100,0,0
74442,74443,74443,6,프렌즈,이건 바로 프렌즈 스피커가 웨이브와는 다르게 컴팩트하니까휴대용으로 사용할,중립,100,0,0
74443,74444,74444,6,프렌즈,봐도 굉장히 작았기 때문에안에 들어있는 프렌즈 스피커가 굉장히 작을 거라고 예상했어요,긍정,100,0.15630320221949,1.8756384266339
74444,74445,74445,6,프렌즈,구성품은 웨이브와 마찬가지로네이버 인공지능 프렌즈 스피커와 충전기 그리고 간단 사용,중립,100,0,0
74445,74446,74446,6,프렌즈,웨이브 설정방법과 프렌즈 스피커 설정 방법은 같아요 ^,중립,100,0,0
74447,74448,74448,6,프렌즈,브라운과 샐리를 모티브로 한 ' 프렌즈 ' 를 공개해 주목을 받을,중립,100,0,0
74448,74449,74449,6,프렌즈,사진에서도 볼 수 있듯이 네이버의 프렌즈 스피커는 한 손으로 쥘 수,중립,100,0,0
74449,74450,74450,6,프렌즈,네이버 프렌즈 스피커의 귀여운 점은 캐릭터 디자인을,긍정,100,0.16296518607443,1.1764705882353
74450,74451,74451,6,프렌즈,네이버 프렌즈 스피커는 10 월 26 일부터,중립,100,0,0
74451,74452,74452,6,프렌즈,온라인 스토어를 통해 오프라인에서는 라인 프렌즈 스토어 이태원점과 가로수길점에서 판매될 예정입니다,중립,100,0,0
74453,74454,74454,6,프렌즈,확인할 수 있는 카카오미니 전용 프렌즈 피규어를 제공한다고 하니 멜론 1,중립,100,0,0
74454,74455,74455,6,프렌즈,네이버에서 인공지능 스피커를 웨이브랑 프렌즈 2 가지 종류로 내놓았는데요,중립,100,0,0
74455,74456,74456,6,프렌즈,선택한 건 클로바 AI 스피커 프렌즈 샐리에요,중립,100,0,0
74456,74457,74457,6,프렌즈,결제할 때 프렌즈 후디 커버랑 프렌즈 포터블 차징,중립,100,0,0
74457,74458,74458,6,프렌즈,결제할 때 프렌즈 후디 커버랑 프렌즈 포터블 차징 크래들 중에 하나를,중립,100,0,0
74458,74459,74459,6,프렌즈,중에 하나를 증정한다고 하길래 고민없이 프렌즈 후디 커버를 선택해서 받았어요,부정,100,-0.00093435895691555,-0.43964661987219
74459,74460,74460,6,프렌즈,상자를 열면 프렌즈 샐리가,중립,100,0,0
74460,74461,74461,6,프렌즈,열면 프렌즈 샐리가,중립,100,0,0
74461,74462,74462,6,프렌즈,프렌즈 샐리를 사용하려면 어플을 깔아야하는데 어플을,중립,100,0,0
74462,74463,74463,6,프렌즈,프렌즈 샐리를 상자에서 꺼내면 샐리가 있던,중립,100,0,0
74463,74464,74464,6,프렌즈,어른들의 비서 네이버 인공지능 스피커 프렌즈,중립,100,0,0
74464,74465,74465,6,프렌즈,우리 집 인공지능 스피커 프렌즈 의미심장한 또또뭐 하려고,중립,100,0,0
74465,74466,74466,6,프렌즈,스피커 성능도 좋은 프렌즈 우리 또또와 뚜뚜의 꿈나라도 책임진다,긍정,100,0.11111111111111,1
74466,74467,74467,6,프렌즈,일정과 궁금증을 해결해주는 인공지능 스피커 프렌즈 우리 아이가 좋아하는 사랑스러운 인공지능,긍정,100,0.24514395669009,1.1322251195133
74467,74468,74468,6,프렌즈,인공지능 스피커 ' 프렌즈 ' 가 정식 출시됩니다,중립,100,0,0
74468,74469,74469,6,프렌즈,디자인은 앞서 잠깐 언급했듯이 라인 프렌즈 캐릭터들로 구성되어서 아이들에게도 친숙하고 젊은,긍정,100,0.11140547476011,1.5315826713408
74469,74470,74470,6,프렌즈,IT 유튜버 고나고님의 프렌즈 리뷰 영상이니 참고 하시면 됩니다,긍정,100,0.13748320644872,1.1688311688312
74471,74472,74472,6,프렌즈,내일이면 프렌즈 공식 홈페이지에 구매처가 함께 오픈,중립,100,0,0
74472,74473,74473,6,프렌즈,이미 프렌즈 스피커 리뷰를 했으니네이버스피커 미니언즈 에디션은,중립,100,0,0
74473,74474,74474,6,프렌즈,네이버 프렌즈 스피커와 모든게 동일하지만요건 미니언즈 에디션,중립,100,0,0
